Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,15.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,421.0,997.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,371.0,26.0,23.0,11.0,295.0,204.0,305.0,90.0,354.0,459.0,469.0,548.0,995.0,13.0,7.0,344.0,294.0
0.0,0.0,15.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,419.0,996.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,368.0,25.0,25.0,0.0,282.0,204.0,227.0,90.0,334.0,455.0,469.0,540.0,990.0,16.0,8.0,338.0,288.0
0.0,0.0,14.0,95.0,0.0,0.0,186.0,0.0,0.0,0.0,421.0,996.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,362.0,21.0,21.0,17.0,272.0,204.0,300.0,90.0,322.0,452.0,468.0,544.0,994.0,12.0,6.0,336.0,292.0
0.0,0.0,15.0,93.0,0.0,0.0,76.0,0.0,0.0,0.0,424.0,995.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,359.0,26.0,27.0,18.0,268.0,204.0,287.0,90.0,313.0,449.0,468.0,547.0,994.0,12.0,16.0,338.0,293.0
0.0,0.0,18.0,101.0,0.0,0.0,57.0,0.0,0.0,0.0,424.0,994.0,1010.0,0.0,21.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,361.0,20.0,25.0,14.0,280.0,204.0,259.0,90.0,330.0,447.0,466.0,547.0,994.0,12.0,14.0,335.0,296.0
0.0,0.0,31.0,91.0,0.0,0.0,2.0,0.0,0.0,0.0,424.0,994.0,1009.0,0.0,98.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,360.0,31.0,37.0,1.0,258.0,203.0,239.0,90.0,311.0,447.0,466.0,547.0,979.0,17.0,20.0,333.0,298.0
0.0,0.0,50.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,422.0,992.0,1008.0,0.0,27.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,360.0,53.0,67.0,0.0,289.0,203.0,271.0,90.0,343.0,447.0,466.0,547.0,979.0,32.0,29.0,326.0,298.0
0.0,0.0,52.0,0.0,0.0,0.0,135.0,38.0,0.0,0.0,423.0,990.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,360.0,58.0,85.0,18.0,300.0,204.0,300.0,90.0,351.0,447.0,466.0,547.0,981.0,51.0,42.0,323.0,294.0
0.0,0.0,57.0,32.0,0.0,0.0,116.0,0.0,0.0,0.0,422.0,988.0,1008.0,0.0,0.0,0.0,0.0,106.0,0.0,97.0,0.0,0.0,360.0,69.0,104.0,61.0,252.0,204.0,300.0,90.0,319.0,448.0,466.0,548.0,980.0,66.0,58.0,320.0,292.0
0.0,0.0,69.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,421.0,987.0,1007.0,0.0,0.0,0.0,0.0,115.0,0.0,95.0,0.0,0.0,360.0,81.0,115.0,21.0,251.0,204.0,299.0,90.0,297.0,447.0,466.0,549.0,980.0,72.0,59.0,324.0,292.0
0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,987.0,1007.0,0.0,0.0,0.0,0.0,54.0,0.0,96.0,0.0,0.0,360.0,106.0,149.0,0.0,287.0,204.0,300.0,90.0,324.0,447.0,466.0,549.0,981.0,96.0,75.0,326.0,292.0
0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,990.0,1008.0,0.0,0.0,0.0,0.0,110.0,0.0,100.0,0.0,0.0,366.0,106.0,134.0,28.0,306.0,204.0,301.0,90.0,347.0,447.0,466.0,549.0,982.0,85.0,63.0,331.0,293.0
0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,992.0,1009.0,0.0,0.0,0.0,0.0,136.0,0.0,108.0,0.0,0.0,366.0,119.0,147.0,33.0,300.0,204.0,304.0,90.0,361.0,447.0,466.0,549.0,985.0,89.0,63.0,336.0,288.0
0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,994.0,1012.0,0.0,0.0,0.0,0.0,111.0,0.0,105.0,0.0,0.0,365.0,115.0,149.0,0.0,281.0,204.0,300.0,90.0,346.0,451.0,466.0,549.0,985.0,86.0,56.0,339.0,289.0
0.0,0.0,60.0,44.0,0.0,0.0,66.0,0.0,0.0,0.0,421.0,997.0,1014.0,0.0,0.0,0.0,0.0,141.0,0.0,104.0,0.0,0.0,96.0,83.0,115.0,0.0,286.0,204.0,306.0,90.0,350.0,451.0,466.0,549.0,987.0,80.0,63.0,344.0,289.0
0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,999.0,1016.0,0.0,0.0,0.0,0.0,18.0,0.0,96.0,0.0,0.0,0.0,97.0,100.0,0.0,277.0,204.0,305.0,90.0,342.0,452.0,466.0,551.0,989.0,65.0,51.0,344.0,243.0
0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,1001.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,84.0,107.0,0.0,319.0,204.0,309.0,90.0,374.0,453.0,466.0,552.0,991.0,54.0,50.0,349.0,266.0
0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,1001.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,59.0,85.0,0.0,318.0,205.0,308.0,90.0,374.0,455.0,466.0,553.0,991.0,46.0,53.0,350.0,290.0
0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,1002.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,52.0,68.0,0.0,323.0,205.0,314.0,90.0,384.0,456.0,466.0,554.0,993.0,46.0,58.0,352.0,295.0
0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,1003.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,57.0,87.0,0.0,294.0,205.0,300.0,90.0,349.0,456.0,466.0,554.0,996.0,50.0,60.0,355.0,272.0
0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1005.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,114.0,63.0,103.0,0.0,261.0,205.0,158.0,90.0,346.0,460.0,466.0,553.0,997.0,55.0,58.0,357.0,283.0
0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1005.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,366.0,58.0,88.0,2.0,276.0,205.0,223.0,90.0,359.0,461.0,466.0,553.0,998.0,42.0,53.0,358.0,266.0
0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,1005.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,382.0,56.0,77.0,34.0,294.0,205.0,317.0,90.0,368.0,461.0,466.0,552.0,997.0,37.0,40.0,357.0,292.0
0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,1004.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,379.0,54.0,60.0,33.0,311.0,205.0,315.0,90.0,367.0,461.0,466.0,559.0,995.0,26.0,34.0,356.0,293.0
0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1003.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,375.0,42.0,58.0,0.0,291.0,205.0,312.0,90.0,327.0,460.0,466.0,586.0,992.0,19.0,25.0,350.0,294.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,1000.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,371.0,32.0,38.0,0.0,309.0,205.0,308.0,90.0,348.0,456.0,466.0,612.0,990.0,10.0,15.0,346.0,290.0
0.0,0.0,22.0,106.0,0.0,0.0,155.0,0.0,0.0,0.0,418.0,996.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,369.0,29.0,35.0,26.0,325.0,204.0,303.0,90.0,362.0,452.0,466.0,635.0,989.0,10.0,12.0,343.0,296.0
0.0,0.0,26.0,102.0,0.0,0.0,134.0,0.0,0.0,0.0,422.0,996.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,370.0,33.0,41.0,18.0,321.0,204.0,300.0,90.0,363.0,451.0,466.0,656.0,983.0,17.0,15.0,333.0,296.0
0.0,0.0,31.0,97.0,0.0,0.0,135.0,8.0,0.0,0.0,423.0,995.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,369.0,37.0,50.0,0.0,316.0,204.0,300.0,90.0,358.0,451.0,466.0,682.0,981.0,24.0,20.0,330.0,297.0
0.0,0.0,24.0,58.0,0.0,0.0,171.0,176.0,78.0,0.0,422.0,993.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,362.0,29.0,48.0,0.0,301.0,204.0,298.0,90.0,338.0,448.0,466.0,717.0,982.0,19.0,16.0,326.0,291.0
0.0,0.0,19.0,0.0,87.0,0.0,177.0,179.0,179.0,0.0,422.0,992.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,361.0,25.0,30.0,21.0,303.0,203.0,296.0,90.0,356.0,447.0,466.0,750.0,981.0,11.0,14.0,328.0,295.0
0.0,0.0,18.0,63.0,121.0,0.0,185.0,186.0,187.0,0.0,421.0,989.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,360.0,26.0,27.0,5.0,284.0,203.0,295.0,90.0,344.0,443.0,465.0,770.0,981.0,9.0,13.0,328.0,291.0
0.0,0.0,16.0,45.0,18.0,0.0,1.0,1.0,0.0,0.0,422.0,988.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,357.0,23.0,23.0,7.0,256.0,204.0,254.0,97.0,323.0,439.0,465.0,791.0,979.0,10.0,10.0,327.0,265.0
0.0,0.0,18.0,106.0,108.0,0.0,132.0,0.0,0.0,0.0,422.0,988.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,357.0,23.0,26.0,4.0,271.0,197.0,285.0,98.0,333.0,439.0,461.0,794.0,980.0,14.0,13.0,328.0,289.0
0.0,0.0,23.0,131.0,133.0,0.0,128.0,109.0,0.0,0.0,422.0,986.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,357.0,30.0,43.0,34.0,274.0,199.0,286.0,90.0,355.0,446.0,456.0,792.0,981.0,20.0,19.0,329.0,286.0
0.0,0.0,21.0,81.0,80.0,0.0,1.0,0.0,0.0,0.0,422.0,986.0,1006.0,0.0,0.0,0.0,0.0,25.0,0.0,101.0,0.0,0.0,360.0,28.0,55.0,56.0,265.0,201.0,288.0,90.0,343.0,445.0,458.0,792.0,982.0,25.0,24.0,322.0,290.0
0.0,0.0,23.0,54.0,0.0,0.0,23.0,0.0,0.0,0.0,421.0,988.0,1008.0,0.0,0.0,0.0,39.0,123.0,0.0,93.0,0.0,0.0,360.0,32.0,59.0,71.0,235.0,202.0,298.0,90.0,307.0,446.0,458.0,794.0,983.0,28.0,30.0,321.0,288.0
0.0,0.0,34.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,421.0,990.0,1009.0,0.0,0.0,0.0,121.0,119.0,0.0,95.0,0.0,0.0,361.0,44.0,78.0,33.0,269.0,205.0,300.0,90.0,317.0,446.0,458.0,799.0,987.0,35.0,43.0,322.0,286.0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,991.0,1008.0,0.0,0.0,0.0,82.0,58.0,0.0,92.0,0.0,0.0,372.0,53.0,110.0,0.0,244.0,205.0,265.0,90.0,317.0,449.0,458.0,801.0,989.0,64.0,63.0,323.0,284.0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,992.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,371.0,45.0,90.0,0.0,252.0,205.0,296.0,90.0,327.0,451.0,458.0,802.0,990.0,71.0,75.0,330.0,282.0
0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,992.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,371.0,64.0,102.0,0.0,243.0,204.0,304.0,90.0,327.0,453.0,458.0,803.0,991.0,77.0,87.0,332.0,249.0
0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,992.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,371.0,78.0,105.0,0.0,239.0,202.0,174.0,90.0,317.0,453.0,458.0,801.0,990.0,61.0,70.0,329.0,244.0
0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,992.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,371.0,36.0,54.0,0.0,246.0,142.0,191.0,90.0,340.0,453.0,458.0,803.0,989.0,26.0,37.0,325.0,242.0
0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,992.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,370.0,54.0,78.0,0.0,268.0,99.0,269.0,90.0,333.0,453.0,459.0,803.0,989.0,22.0,59.0,320.0,269.0
0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,991.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,373.0,50.0,84.0,0.0,239.0,177.0,262.0,90.0,332.0,454.0,459.0,804.0,988.0,34.0,84.0,317.0,273.0
0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,991.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,373.0,58.0,95.0,0.0,259.0,205.0,306.0,90.0,338.0,454.0,458.0,800.0,984.0,39.0,93.0,323.0,245.0
0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,991.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,372.0,61.0,106.0,0.0,273.0,205.0,292.0,90.0,336.0,454.0,457.0,800.0,981.0,40.0,91.0,324.0,288.0
0.0,0.0,67.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,423.0,989.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,376.0,58.0,96.0,20.0,281.0,205.0,302.0,90.0,346.0,454.0,456.0,799.0,981.0,39.0,68.0,323.0,287.0
0.0,0.0,96.0,116.0,100.0,0.0,189.0,185.0,0.0,0.0,423.0,990.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,374.0,85.0,128.0,23.0,302.0,204.0,305.0,90.0,336.0,454.0,454.0,797.0,982.0,72.0,85.0,334.0,289.0
0.0,0.0,114.0,127.0,130.0,0.0,198.0,199.0,0.0,0.0,423.0,988.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,370.0,105.0,165.0,0.0,292.0,204.0,302.0,90.0,328.0,453.0,453.0,797.0,981.0,92.0,103.0,339.0,289.0
0.0,0.0,133.0,111.0,116.0,0.0,179.0,180.0,141.0,0.0,423.0,983.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,368.0,105.0,186.0,0.0,288.0,204.0,299.0,90.0,315.0,451.0,453.0,796.0,978.0,109.0,136.0,336.0,289.0
0.0,0.0,133.0,101.0,2.0,0.0,144.0,2.0,2.0,0.0,423.0,980.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,364.0,110.0,169.0,0.0,227.0,204.0,298.0,90.0,274.0,448.0,453.0,798.0,974.0,115.0,132.0,334.0,294.0
0.0,0.0,161.0,37.0,0.0,0.0,141.0,0.0,0.0,0.0,424.0,980.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,362.0,126.0,207.0,0.0,88.0,204.0,296.0,90.0,243.0,447.0,453.0,798.0,974.0,131.0,163.0,331.0,293.0
0.0,0.0,149.0,52.0,0.0,0.0,143.0,0.0,0.0,0.0,425.0,980.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,356.0,118.0,198.0,0.0,0.0,205.0,295.0,90.0,280.0,445.0,453.0,798.0,972.0,120.0,164.0,335.0,292.0
0.0,0.0,162.0,109.0,0.0,0.0,28.0,0.0,0.0,0.0,425.0,982.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,356.0,126.0,208.0,14.0,2.0,205.0,297.0,90.0,295.0,446.0,453.0,798.0,967.0,132.0,166.0,337.0,289.0
0.0,0.0,161.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,984.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,357.0,127.0,211.0,27.0,63.0,205.0,281.0,90.0,334.0,444.0,453.0,799.0,971.0,141.0,167.0,343.0,259.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,988.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,363.0,127.0,212.0,0.0,235.0,205.0,236.0,90.0,302.0,443.0,454.0,800.0,972.0,141.0,162.0,349.0,289.0
0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,990.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,359.0,113.0,205.0,0.0,218.0,205.0,261.0,90.0,277.0,442.0,457.0,801.0,973.0,135.0,162.0,345.0,247.0
0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,990.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,359.0,65.0,151.0,0.0,234.0,205.0,303.0,90.0,291.0,443.0,462.0,801.0,976.0,96.0,139.0,342.0,251.0
0.0,0.0,38.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,992.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,368.0,39.0,85.0,0.0,240.0,205.0,300.0,90.0,319.0,451.0,462.0,801.0,985.0,57.0,93.0,341.0,290.0
0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,993.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,368.0,17.0,38.0,0.0,252.0,205.0,308.0,90.0,315.0,454.0,463.0,803.0,995.0,22.0,47.0,344.0,290.0
0.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,424.0,995.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,368.0,17.0,29.0,0.0,271.0,204.0,262.0,90.0,336.0,458.0,466.0,825.0,1000.0,9.0,30.0,347.0,262.0
0.0,0.0,28.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,423.0,995.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,379.0,21.0,33.0,0.0,260.0,204.0,268.0,90.0,343.0,458.0,470.0,856.0,1003.0,12.0,35.0,349.0,293.0
0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,996.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,94.0,29.0,49.0,0.0,244.0,205.0,40.0,90.0,320.0,458.0,471.0,888.0,1004.0,26.0,48.0,269.0,287.0
0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,997.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,29.0,43.0,0.0,275.0,205.0,0.0,90.0,344.0,459.0,471.0,919.0,1005.0,35.0,38.0,229.0,243.0
0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,997.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,10.0,12.0,0.0,294.0,205.0,0.0,90.0,335.0,461.0,472.0,947.0,1007.0,9.0,19.0,229.0,223.0
0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,999.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,21.0,34.0,0.0,282.0,205.0,0.0,90.0,307.0,461.0,472.0,952.0,1008.0,16.0,23.0,229.0,217.0
0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,999.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,25.0,37.0,0.0,274.0,205.0,0.0,90.0,337.0,461.0,472.0,951.0,1008.0,24.0,26.0,231.0,222.0
0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,999.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,21.0,27.0,0.0,270.0,205.0,0.0,90.0,304.0,462.0,472.0,950.0,1007.0,20.0,18.0,348.0,231.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,998.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,22.0,28.0,4.0,285.0,206.0,3.0,90.0,342.0,462.0,472.0,950.0,1006.0,18.0,26.0,357.0,290.0
0.0,0.0,17.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,998.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,13.0,24.0,6.0,242.0,205.0,202.0,90.0,318.0,462.0,472.0,949.0,1005.0,17.0,25.0,356.0,297.0
