Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,9.0,12.0,0.0,307.0,179.0,0.0,106.0,314.0,463.0,479.0,1008.0,0.0,7.0,7.0,0.0,256.0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,11.0,13.0,0.0,315.0,179.0,0.0,97.0,319.0,464.0,479.0,1009.0,0.0,5.0,4.0,0.0,248.0
0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,13.0,13.0,0.0,297.0,177.0,0.0,92.0,324.0,460.0,476.0,1009.0,0.0,6.0,7.0,0.0,233.0
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,13.0,12.0,0.0,296.0,178.0,0.0,89.0,351.0,458.0,479.0,1007.0,0.0,6.0,9.0,0.0,261.0
0.0,0.0,8.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,17.0,15.0,0.0,266.0,177.0,0.0,89.0,330.0,459.0,478.0,1007.0,0.0,8.0,7.0,0.0,273.0
0.0,0.0,14.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,0.0,9.0,0.0,84.0,0.0,27.0,24.0,15.0,281.0,177.0,0.0,89.0,293.0,460.0,478.0,1010.0,0.0,14.0,10.0,0.0,262.0
0.0,0.0,14.0,0.0,0.0,46.0,0.0,116.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,0.0,148.0,0.0,103.0,0.0,27.0,24.0,26.0,347.0,177.0,0.0,89.0,392.0,460.0,478.0,1016.0,0.0,8.0,4.0,0.0,281.0
0.0,0.0,15.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,149.0,0.0,102.0,0.0,29.0,26.0,68.0,313.0,178.0,0.0,89.0,388.0,460.0,477.0,1016.0,0.0,14.0,12.0,0.0,281.0
