Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
273.0,149.0,155.0,0.0,0.0,0.0,0.0,54.0,0.0,435.0,435.0,0.0,1045.0,0.0,2.0,3.0,0.0,0.0,0.0,121.0,0.0,160.0,208.0,0.0,288.0,184.0,65.0,100.0,365.0,483.0,493.0,1028.0,1042.0,137.0,174.0,368.0,0.0
258.0,144.0,154.0,0.0,0.0,0.0,0.0,36.0,69.0,435.0,435.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,161.0,208.0,0.0,308.0,183.0,0.0,92.0,373.0,483.0,492.0,1028.0,1042.0,137.0,174.0,366.0,0.0
225.0,134.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,159.0,206.0,0.0,301.0,180.0,0.0,90.0,369.0,483.0,492.0,1029.0,1042.0,136.0,174.0,369.0,0.0
257.0,143.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,154.0,189.0,0.0,315.0,172.0,0.0,89.0,366.0,483.0,493.0,1029.0,1041.0,127.0,167.0,369.0,0.0
287.0,152.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,133.0,161.0,0.0,331.0,181.0,0.0,89.0,382.0,483.0,493.0,1029.0,1041.0,98.0,134.0,368.0,0.0
290.0,152.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,98.0,97.0,0.0,344.0,180.0,0.0,90.0,409.0,483.0,492.0,1029.0,1041.0,53.0,83.0,368.0,0.0
291.0,153.0,40.0,32.0,0.0,96.0,0.0,0.0,0.0,435.0,435.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,57.0,57.0,0.0,346.0,181.0,0.0,89.0,413.0,483.0,493.0,1029.0,1041.0,26.0,42.0,364.0,0.0
163.0,114.0,29.0,18.0,0.0,27.0,0.0,90.0,0.0,435.0,435.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,38.0,40.0,1.0,301.0,184.0,68.0,89.0,378.0,483.0,494.0,1028.0,1042.0,21.0,24.0,367.0,0.0
