Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
203.0,129.0,37.0,0.0,0.0,0.0,51.0,0.0,0.0,418.0,0.0,1009.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,61.0,0.0,0.0,202.0,0.0,105.0,314.0,0.0,0.0,1020.0,1032.0,37.0,42.0,0.0,281.0
201.0,127.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,1009.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,59.0,0.0,0.0,202.0,0.0,105.0,316.0,0.0,0.0,1018.0,1027.0,30.0,34.0,0.0,266.0
204.0,129.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1011.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,34.0,0.0,0.0,202.0,0.0,105.0,315.0,0.0,0.0,1011.0,1022.0,26.0,27.0,0.0,237.0
229.0,139.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,1011.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,55.0,0.0,0.0,202.0,0.0,105.0,328.0,0.0,0.0,1011.0,1023.0,36.0,42.0,0.0,246.0
162.0,115.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,1011.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,130.0,0.0,0.0,201.0,0.0,105.0,296.0,0.0,0.0,1011.0,1024.0,76.0,128.0,0.0,239.0
190.0,123.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,1011.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,146.0,0.0,0.0,202.0,0.0,105.0,310.0,0.0,0.0,1012.0,1024.0,81.0,124.0,0.0,230.0
223.0,135.0,97.0,0.0,0.0,0.0,18.0,0.0,0.0,425.0,0.0,1010.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,132.0,0.0,0.0,202.0,0.0,105.0,322.0,0.0,0.0,1013.0,1025.0,69.0,115.0,0.0,234.0
207.0,131.0,86.0,0.0,0.0,51.0,190.0,0.0,0.0,425.0,0.0,1010.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,151.0,0.0,0.0,202.0,0.0,105.0,318.0,0.0,0.0,1016.0,1026.0,80.0,127.0,0.0,244.0
202.0,128.0,79.0,0.0,0.0,85.0,68.0,0.0,0.0,425.0,0.0,1009.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,148.0,0.0,0.0,202.0,0.0,105.0,318.0,0.0,0.0,1016.0,1027.0,74.0,85.0,0.0,248.0
171.0,117.0,90.0,0.0,0.0,89.0,138.0,0.0,0.0,424.0,0.0,1007.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,150.0,0.0,0.0,202.0,0.0,105.0,303.0,0.0,0.0,1015.0,1032.0,72.0,73.0,0.0,229.0
111.0,84.0,87.0,0.0,0.0,79.0,38.0,13.0,0.0,426.0,0.0,1007.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,133.0,0.0,0.0,202.0,0.0,105.0,296.0,0.0,0.0,1015.0,1032.0,68.0,78.0,0.0,231.0
