Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
297.0,157.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,432.0,0.0,1037.0,0.0,0.0,0.0,0.0,97.0,58.0,119.0,395.0,135.0,163.0,0.0,292.0,207.0,0.0,89.0,359.0,0.0,0.0,1015.0,1036.0,90.0,97.0,387.0,252.0
297.0,157.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,432.0,0.0,1037.0,0.0,0.0,0.0,0.0,99.0,58.0,101.0,396.0,155.0,193.0,0.0,267.0,207.0,0.0,89.0,343.0,0.0,0.0,1015.0,1036.0,119.0,135.0,386.0,258.0
297.0,157.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,432.0,0.0,1037.0,0.0,0.0,0.0,0.0,97.0,59.0,98.0,396.0,155.0,197.0,0.0,282.0,207.0,0.0,89.0,354.0,0.0,0.0,1015.0,1037.0,127.0,136.0,386.0,254.0
297.0,157.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,432.0,0.0,1039.0,0.0,0.0,0.0,0.0,66.0,42.0,99.0,224.0,158.0,201.0,0.0,273.0,207.0,0.0,89.0,361.0,0.0,0.0,1016.0,1037.0,131.0,141.0,385.0,275.0
297.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,432.0,0.0,1038.0,0.0,0.0,0.0,0.0,48.0,32.0,91.0,378.0,158.0,203.0,0.0,224.0,207.0,0.0,89.0,299.0,0.0,0.0,1016.0,1038.0,141.0,155.0,386.0,233.0
296.0,157.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,432.0,0.0,1038.0,0.0,0.0,0.0,0.0,66.0,41.0,86.0,395.0,158.0,203.0,0.0,205.0,207.0,0.0,89.0,291.0,0.0,0.0,1016.0,1039.0,143.0,161.0,386.0,247.0
296.0,157.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,433.0,0.0,1038.0,0.0,0.0,0.0,0.0,80.0,49.0,79.0,366.0,156.0,202.0,0.0,210.0,207.0,0.0,89.0,266.0,0.0,0.0,1016.0,1039.0,142.0,161.0,385.0,258.0
296.0,157.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,433.0,0.0,1038.0,0.0,0.0,0.0,0.0,106.0,58.0,97.0,395.0,158.0,202.0,1.0,261.0,206.0,0.0,91.0,344.0,0.0,0.0,1019.0,1039.0,142.0,160.0,385.0,300.0
