Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
211.0,127.0,145.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,73.0,71.0,0.0,209.0,0.0,240.0,208.0,0.0,105.0,312.0,484.0,493.0,0.0,1037.0,129.0,152.0,342.0,293.0
228.0,133.0,133.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,72.0,70.0,0.0,204.0,0.0,242.0,210.0,0.0,105.0,315.0,484.0,493.0,0.0,1037.0,129.0,152.0,344.0,291.0
228.0,132.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,72.0,71.0,0.0,131.0,0.0,243.0,210.0,0.0,105.0,318.0,484.0,493.0,0.0,1037.0,67.0,78.0,345.0,292.0
153.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,72.0,71.0,0.0,98.0,0.0,223.0,208.0,0.0,105.0,307.0,484.0,493.0,0.0,1037.0,37.0,37.0,349.0,290.0
258.0,142.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,73.0,71.0,0.0,46.0,0.0,232.0,208.0,0.0,105.0,311.0,485.0,493.0,0.0,1036.0,19.0,17.0,349.0,290.0
261.0,146.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,75.0,73.0,0.0,18.0,0.0,274.0,208.0,0.0,105.0,333.0,487.0,493.0,0.0,1037.0,8.0,6.0,354.0,289.0
247.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,122.0,123.0,0.0,3.0,0.0,246.0,208.0,2.0,105.0,309.0,487.0,493.0,0.0,1037.0,0.0,0.0,356.0,292.0
253.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,129.0,129.0,0.0,0.0,0.0,264.0,208.0,89.0,105.0,323.0,487.0,493.0,0.0,1037.0,0.0,0.0,350.0,292.0
257.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,9.0,0.0,0.0,99.0,179.0,176.0,0.0,0.0,0.0,271.0,208.0,238.0,105.0,340.0,487.0,493.0,0.0,1037.0,0.0,0.0,353.0,295.0
261.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,69.0,0.0,20.0,92.0,217.0,214.0,0.0,0.0,0.0,264.0,208.0,230.0,105.0,321.0,487.0,493.0,0.0,1038.0,0.0,0.0,358.0,293.0
294.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,134.0,0.0,67.0,107.0,217.0,219.0,0.0,4.0,0.0,320.0,208.0,258.0,105.0,377.0,487.0,493.0,0.0,1039.0,0.0,1.0,357.0,294.0
