Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
272.0,151.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,53.0,32.0,20.0,142.0,82.0,90.0,0.0,121.0,57.0,199.0,0.0,238.0,209.0,304.0,105.0,291.0,483.0,494.0,0.0,1043.0,121.0,130.0,341.0,221.0
227.0,138.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,13.0,1.0,93.0,0.0,111.0,0.0,212.0,0.0,256.0,208.0,142.0,105.0,305.0,484.0,494.0,0.0,1043.0,136.0,141.0,338.0,225.0
163.0,114.0,160.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,110.0,0.0,212.0,0.0,280.0,208.0,0.0,105.0,353.0,483.0,494.0,0.0,1042.0,140.0,151.0,343.0,206.0
84.0,91.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,111.0,0.0,212.0,0.0,210.0,208.0,0.0,105.0,289.0,483.0,494.0,0.0,1042.0,140.0,151.0,342.0,208.0
83.0,90.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,111.0,0.0,212.0,0.0,210.0,208.0,0.0,105.0,286.0,484.0,494.0,0.0,1042.0,139.0,150.0,344.0,249.0
86.0,91.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,111.0,0.0,212.0,0.0,222.0,209.0,0.0,105.0,297.0,483.0,494.0,0.0,1041.0,138.0,149.0,348.0,230.0
94.0,94.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,111.0,0.0,212.0,0.0,278.0,209.0,0.0,106.0,325.0,484.0,494.0,0.0,1041.0,137.0,148.0,350.0,241.0
149.0,110.0,161.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,123.0,0.0,212.0,0.0,278.0,209.0,0.0,107.0,349.0,484.0,494.0,0.0,1042.0,139.0,149.0,351.0,236.0
283.0,153.0,157.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,122.0,0.0,211.0,0.0,286.0,209.0,0.0,106.0,353.0,484.0,494.0,0.0,1042.0,135.0,145.0,352.0,235.0
285.0,154.0,144.0,83.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,125.0,0.0,207.0,50.0,304.0,209.0,51.0,107.0,364.0,484.0,494.0,0.0,1043.0,124.0,130.0,356.0,256.0
275.0,152.0,143.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,135.0,0.0,204.0,15.0,259.0,209.0,292.0,107.0,335.0,484.0,494.0,0.0,1043.0,114.0,117.0,353.0,238.0
