Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,0.0,79.0,0.0,0.0,0.0,69.0,0.0,0.0,423.0,1011.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,101.0,0.0,101.0,325.0,468.0,473.0,1000.0,1020.0,0.0,0.0,370.0,255.0
0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1011.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0,4.0,0.0,220.0,192.0,0.0,104.0,299.0,468.0,473.0,1000.0,1020.0,2.0,5.0,372.0,288.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1011.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,2.0,1.0,0.0,253.0,208.0,0.0,107.0,316.0,468.0,475.0,1000.0,1019.0,0.0,4.0,372.0,277.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1011.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,3.0,1.0,0.0,279.0,208.0,0.0,108.0,324.0,468.0,477.0,1000.0,1020.0,0.0,1.0,372.0,280.0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1011.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,9.0,10.0,0.0,244.0,208.0,0.0,101.0,281.0,468.0,477.0,1002.0,1022.0,3.0,4.0,371.0,276.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1011.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,2.0,4.0,0.0,263.0,208.0,0.0,104.0,344.0,468.0,477.0,1004.0,1021.0,0.0,0.0,370.0,268.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,1012.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0,2.0,0.0,271.0,207.0,0.0,104.0,361.0,468.0,477.0,1003.0,1020.0,0.0,0.0,371.0,272.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,1011.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,255.0,207.0,0.0,98.0,342.0,466.0,477.0,1001.0,1019.0,0.0,0.0,370.0,263.0
