Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
193.0,118.0,56.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,364.0,96.0,97.0,0.0,258.0,205.0,61.0,307.0,99.0,305.0,452.0,466.0,972.0,0.0,26.0,75.0,345.0,283.0
199.0,122.0,38.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,363.0,55.0,82.0,0.0,265.0,204.0,63.0,307.0,95.0,309.0,424.0,439.0,970.0,0.0,28.0,65.0,344.0,296.0
205.0,124.0,29.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,361.0,45.0,48.0,0.0,270.0,204.0,36.0,298.0,93.0,311.0,446.0,452.0,968.0,0.0,12.0,35.0,343.0,292.0
202.0,123.0,28.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,357.0,34.0,30.0,0.0,287.0,204.0,24.0,281.0,90.0,310.0,453.0,464.0,969.0,0.0,7.0,16.0,341.0,293.0
240.0,136.0,30.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,361.0,48.0,42.0,0.0,285.0,204.0,36.0,302.0,89.0,330.0,453.0,462.0,968.0,0.0,14.0,32.0,339.0,297.0
240.0,135.0,107.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,362.0,134.0,150.0,0.0,241.0,204.0,140.0,231.0,91.0,289.0,453.0,460.0,967.0,0.0,61.0,133.0,343.0,295.0
241.0,135.0,45.0,0.0,0.0,0.0,0.0,34.0,100.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,364.0,56.0,96.0,0.0,268.0,204.0,105.0,277.0,92.0,345.0,453.0,460.0,964.0,0.0,59.0,73.0,339.0,294.0
240.0,135.0,27.0,0.0,0.0,0.0,172.0,175.0,191.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,88.0,0.0,0.0,99.0,366.0,32.0,30.0,0.0,332.0,204.0,28.0,306.0,91.0,359.0,453.0,462.0,964.0,0.0,10.0,16.0,345.0,295.0
241.0,137.0,23.0,0.0,0.0,0.0,192.0,189.0,171.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,61.0,0.0,0.0,96.0,367.0,29.0,20.0,0.0,339.0,205.0,18.0,311.0,92.0,346.0,453.0,462.0,965.0,0.0,4.0,12.0,354.0,296.0
247.0,139.0,21.0,0.0,0.0,0.0,4.0,3.0,117.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,369.0,33.0,24.0,0.0,335.0,205.0,20.0,274.0,96.0,335.0,454.0,462.0,967.0,0.0,7.0,12.0,355.0,297.0
251.0,140.0,24.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,372.0,31.0,21.0,0.0,350.0,205.0,13.0,270.0,92.0,328.0,455.0,462.0,970.0,0.0,3.0,6.0,356.0,297.0
228.0,134.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,374.0,14.0,10.0,0.0,339.0,209.0,7.0,305.0,89.0,325.0,458.0,462.0,973.0,0.0,1.0,2.0,359.0,296.0
211.0,126.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,116.0,7.0,3.0,0.0,337.0,205.0,3.0,119.0,89.0,336.0,459.0,462.0,977.0,0.0,0.0,0.0,96.0,281.0
203.0,125.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,6.0,0.0,0.0,335.0,205.0,0.0,0.0,89.0,338.0,458.0,466.0,977.0,0.0,0.0,0.0,0.0,272.0
213.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,0.0,0.0,335.0,205.0,0.0,0.0,89.0,343.0,457.0,465.0,977.0,0.0,0.0,0.0,0.0,247.0
212.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,339.0,205.0,0.0,0.0,89.0,327.0,458.0,466.0,978.0,0.0,0.0,0.0,125.0,264.0
218.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,338.0,205.0,2.0,0.0,89.0,340.0,459.0,466.0,978.0,0.0,0.0,0.0,229.0,277.0
217.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,2.0,7.0,0.0,337.0,205.0,10.0,0.0,89.0,351.0,459.0,465.0,979.0,0.0,6.0,4.0,344.0,286.0
216.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,94.0,1.0,7.0,0.0,336.0,205.0,14.0,18.0,89.0,338.0,460.0,466.0,979.0,0.0,7.0,9.0,355.0,291.0
209.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,358.0,5.0,17.0,0.0,336.0,207.0,27.0,207.0,91.0,329.0,460.0,466.0,977.0,0.0,19.0,23.0,352.0,298.0
218.0,130.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,375.0,37.0,58.0,28.0,338.0,207.0,49.0,281.0,93.0,342.0,458.0,466.0,975.0,0.0,40.0,58.0,344.0,296.0
132.0,103.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,374.0,133.0,163.0,17.0,246.0,207.0,126.0,211.0,94.0,302.0,457.0,466.0,972.0,0.0,71.0,136.0,345.0,292.0
82.0,86.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,352.0,126.0,181.0,0.0,183.0,205.0,159.0,155.0,91.0,281.0,456.0,465.0,973.0,0.0,41.0,149.0,349.0,288.0
217.0,128.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,330.0,25.0,35.0,0.0,255.0,205.0,44.0,304.0,90.0,327.0,456.0,465.0,967.0,0.0,22.0,41.0,350.0,286.0
200.0,123.0,20.0,0.0,0.0,0.0,0.0,51.0,43.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,368.0,23.0,26.0,0.0,272.0,205.0,25.0,268.0,89.0,308.0,455.0,466.0,962.0,0.0,9.0,19.0,353.0,292.0
241.0,136.0,18.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,367.0,24.0,26.0,0.0,280.0,205.0,25.0,248.0,91.0,316.0,455.0,465.0,961.0,0.0,10.0,17.0,356.0,296.0
248.0,138.0,20.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,367.0,25.0,20.0,0.0,299.0,204.0,16.0,274.0,89.0,345.0,454.0,466.0,961.0,0.0,4.0,7.0,355.0,297.0
245.0,139.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,365.0,24.0,24.0,0.0,298.0,198.0,18.0,264.0,89.0,342.0,453.0,465.0,954.0,0.0,5.0,12.0,354.0,296.0
178.0,118.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,365.0,26.0,26.0,0.0,227.0,202.0,25.0,223.0,90.0,301.0,453.0,465.0,966.0,0.0,12.0,20.0,354.0,297.0
214.0,127.0,11.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,366.0,16.0,16.0,0.0,257.0,203.0,19.0,239.0,89.0,314.0,453.0,465.0,977.0,0.0,12.0,16.0,354.0,297.0
229.0,133.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,367.0,14.0,15.0,4.0,287.0,204.0,17.0,238.0,89.0,312.0,452.0,466.0,977.0,0.0,8.0,15.0,357.0,297.0
228.0,133.0,11.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,369.0,13.0,15.0,33.0,296.0,203.0,8.0,248.0,90.0,316.0,452.0,465.0,978.0,0.0,2.0,5.0,358.0,296.0
229.0,133.0,9.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,370.0,8.0,5.0,33.0,300.0,203.0,4.0,262.0,89.0,335.0,452.0,466.0,979.0,0.0,0.0,1.0,359.0,298.0
244.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,373.0,2.0,0.0,33.0,299.0,205.0,1.0,266.0,90.0,348.0,454.0,466.0,981.0,0.0,0.0,0.0,361.0,296.0
240.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,376.0,1.0,0.0,1.0,297.0,204.0,0.0,256.0,89.0,341.0,455.0,466.0,982.0,0.0,0.0,0.0,360.0,298.0
175.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,380.0,3.0,0.0,0.0,333.0,205.0,0.0,267.0,89.0,356.0,456.0,466.0,984.0,0.0,0.0,0.0,360.0,297.0
217.0,130.0,1.0,0.0,0.0,0.0,23.0,0.0,104.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,116.0,2.0,0.0,0.0,332.0,204.0,0.0,52.0,89.0,346.0,457.0,466.0,986.0,0.0,0.0,1.0,364.0,280.0
228.0,133.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,3.0,1.0,0.0,351.0,204.0,1.0,0.0,89.0,358.0,459.0,466.0,986.0,0.0,0.0,2.0,362.0,260.0
221.0,131.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,9.0,8.0,0.0,353.0,203.0,4.0,0.0,89.0,344.0,461.0,466.0,987.0,0.0,0.0,3.0,363.0,290.0
223.0,132.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,12.0,7.0,0.0,355.0,203.0,7.0,0.0,89.0,342.0,462.0,466.0,989.0,0.0,1.0,4.0,363.0,280.0
221.0,132.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,12.0,13.0,0.0,356.0,203.0,11.0,0.0,89.0,345.0,462.0,466.0,990.0,0.0,2.0,6.0,363.0,283.0
215.0,130.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,5.0,0.0,347.0,203.0,8.0,4.0,89.0,345.0,464.0,466.0,991.0,0.0,1.0,1.0,363.0,265.0
204.0,126.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,126.0,8.0,10.0,0.0,323.0,203.0,13.0,164.0,89.0,328.0,464.0,466.0,992.0,0.0,4.0,5.0,365.0,268.0
222.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,368.0,4.0,5.0,23.0,327.0,204.0,6.0,225.0,91.0,348.0,464.0,466.0,992.0,0.0,1.0,1.0,364.0,283.0
234.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,381.0,6.0,5.0,34.0,335.0,203.0,5.0,296.0,90.0,378.0,462.0,466.0,989.0,0.0,0.0,2.0,361.0,289.0
253.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,378.0,3.0,2.0,34.0,342.0,204.0,3.0,275.0,90.0,351.0,461.0,466.0,991.0,0.0,0.0,0.0,362.0,291.0
256.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,374.0,6.0,5.0,34.0,341.0,203.0,5.0,255.0,91.0,329.0,459.0,466.0,988.0,0.0,0.0,1.0,360.0,291.0
238.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,370.0,4.0,2.0,34.0,321.0,204.0,1.0,270.0,89.0,340.0,457.0,466.0,985.0,0.0,0.0,0.0,357.0,286.0
243.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,367.0,0.0,0.0,34.0,318.0,203.0,0.0,266.0,89.0,335.0,456.0,466.0,983.0,0.0,0.0,0.0,352.0,290.0
215.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,363.0,0.0,0.0,34.0,299.0,205.0,0.0,256.0,89.0,320.0,457.0,466.0,982.0,0.0,0.0,0.0,351.0,292.0
226.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1010.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,361.0,0.0,0.0,35.0,298.0,204.0,0.0,298.0,95.0,367.0,456.0,465.0,981.0,0.0,0.0,0.0,349.0,288.0
238.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,362.0,0.0,0.0,32.0,305.0,204.0,0.0,281.0,115.0,346.0,456.0,466.0,980.0,0.0,0.0,0.0,341.0,298.0
227.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,362.0,0.0,0.0,19.0,294.0,202.0,0.0,263.0,94.0,325.0,453.0,466.0,980.0,0.0,0.0,0.0,345.0,297.0
238.0,136.0,0.0,0.0,0.0,0.0,25.0,154.0,170.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,363.0,0.0,0.0,33.0,292.0,202.0,0.0,303.0,89.0,333.0,453.0,463.0,978.0,0.0,0.0,0.0,342.0,297.0
239.0,137.0,0.0,0.0,0.0,0.0,2.0,40.0,189.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,362.0,0.0,0.0,33.0,297.0,203.0,0.0,302.0,89.0,349.0,453.0,463.0,977.0,0.0,0.0,0.0,343.0,296.0
239.0,137.0,0.0,0.0,0.0,0.0,63.0,96.0,133.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,362.0,0.0,0.0,22.0,323.0,205.0,0.0,303.0,89.0,312.0,452.0,463.0,978.0,0.0,0.0,0.0,346.0,296.0
240.0,137.0,0.0,0.0,0.0,0.0,0.0,114.0,160.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,366.0,0.0,0.0,29.0,298.0,205.0,0.0,308.0,89.0,331.0,452.0,463.0,979.0,0.0,0.0,0.0,346.0,297.0
237.0,136.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,371.0,0.0,0.0,18.0,315.0,205.0,0.0,313.0,89.0,369.0,455.0,463.0,981.0,0.0,0.0,0.0,349.0,297.0
204.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,376.0,0.0,0.0,0.0,350.0,205.0,0.0,317.0,89.0,343.0,455.0,463.0,981.0,0.0,0.0,0.0,354.0,296.0
202.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,380.0,0.0,0.0,0.0,341.0,205.0,0.0,257.0,89.0,341.0,456.0,463.0,985.0,0.0,0.0,0.0,355.0,297.0
199.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,121.0,0.0,0.0,0.0,337.0,205.0,0.0,269.0,89.0,328.0,459.0,463.0,987.0,0.0,0.0,0.0,354.0,296.0
193.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,329.0,205.0,0.0,122.0,89.0,333.0,461.0,463.0,988.0,0.0,0.0,0.0,359.0,297.0
201.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,333.0,205.0,0.0,0.0,89.0,338.0,462.0,463.0,990.0,0.0,0.0,0.0,358.0,294.0
196.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,0.0,0.0,333.0,205.0,0.0,0.0,89.0,334.0,463.0,464.0,993.0,0.0,0.0,0.0,359.0,262.0
199.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,2.0,0.0,0.0,339.0,203.0,1.0,0.0,89.0,341.0,465.0,464.0,994.0,0.0,0.0,0.0,358.0,278.0
226.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,3.0,3.0,0.0,334.0,202.0,4.0,45.0,89.0,350.0,468.0,464.0,994.0,0.0,0.0,1.0,357.0,295.0
212.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,114.0,8.0,4.0,0.0,330.0,202.0,3.0,209.0,89.0,326.0,469.0,464.0,995.0,0.0,0.0,1.0,357.0,298.0
228.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,364.0,6.0,3.0,0.0,339.0,202.0,2.0,299.0,89.0,345.0,467.0,465.0,996.0,0.0,0.0,1.0,358.0,297.0
222.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,381.0,3.0,4.0,0.0,332.0,203.0,3.0,262.0,89.0,341.0,467.0,465.0,996.0,0.0,0.0,1.0,357.0,287.0
220.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,377.0,1.0,0.0,0.0,300.0,203.0,0.0,246.0,89.0,338.0,464.0,465.0,993.0,0.0,0.0,0.0,356.0,290.0
