Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
273.0,153.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,1020.0,1031.0,157.0,153.0,164.0,129.0,128.0,141.0,100.0,0.0,100.0,392.0,12.0,0.0,234.0,209.0,347.0,127.0,392.0,473.0,490.0,1033.0,1042.0,6.0,6.0,360.0,281.0
274.0,153.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,438.0,1020.0,1032.0,156.0,153.0,165.0,115.0,114.0,135.0,101.0,0.0,117.0,392.0,5.0,0.0,207.0,209.0,347.0,127.0,391.0,473.0,490.0,1033.0,1042.0,2.0,2.0,356.0,297.0
275.0,154.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,438.0,1019.0,1032.0,144.0,143.0,160.0,126.0,125.0,140.0,100.0,0.0,131.0,393.0,4.0,0.0,226.0,209.0,346.0,127.0,378.0,474.0,490.0,1033.0,1042.0,0.0,0.0,356.0,251.0
251.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,438.0,1020.0,1031.0,74.0,75.0,107.0,110.0,109.0,130.0,101.0,0.0,179.0,393.0,0.0,0.0,213.0,209.0,240.0,127.0,371.0,477.0,490.0,1033.0,1042.0,0.0,0.0,356.0,266.0
138.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,438.0,1020.0,1031.0,96.0,96.0,117.0,120.0,119.0,135.0,101.0,0.0,199.0,393.0,3.0,34.0,220.0,208.0,211.0,127.0,370.0,479.0,490.0,1034.0,1041.0,0.0,0.0,371.0,260.0
190.0,124.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,438.0,1020.0,1031.0,104.0,107.0,128.0,123.0,122.0,138.0,101.0,0.0,179.0,391.0,6.0,34.0,213.0,208.0,191.0,127.0,363.0,484.0,490.0,1033.0,1042.0,0.0,0.0,365.0,268.0
274.0,153.0,15.0,0.0,0.0,37.0,73.0,0.0,20.0,434.0,438.0,1020.0,1030.0,136.0,137.0,151.0,151.0,148.0,155.0,100.0,0.0,219.0,391.0,12.0,34.0,238.0,207.0,252.0,127.0,369.0,485.0,490.0,1033.0,1041.0,3.0,3.0,368.0,280.0
295.0,159.0,21.0,108.0,106.0,111.0,175.0,162.0,166.0,434.0,438.0,1019.0,1030.0,156.0,152.0,164.0,167.0,163.0,164.0,96.0,0.0,220.0,391.0,26.0,64.0,266.0,207.0,353.0,127.0,391.0,485.0,491.0,1033.0,1041.0,9.0,14.0,367.0,287.0
298.0,159.0,31.0,114.0,116.0,115.0,173.0,170.0,171.0,434.0,438.0,1019.0,1029.0,159.0,14.0,97.0,150.0,163.0,156.0,97.0,0.0,219.0,393.0,46.0,69.0,293.0,201.0,357.0,127.0,375.0,483.0,490.0,1032.0,1041.0,18.0,24.0,367.0,267.0
289.0,158.0,23.0,98.0,100.0,3.0,2.0,133.0,175.0,434.0,438.0,1019.0,1030.0,159.0,0.0,82.0,3.0,124.0,68.0,100.0,0.0,216.0,392.0,46.0,68.0,294.0,206.0,178.0,127.0,371.0,483.0,491.0,1033.0,1042.0,21.0,27.0,370.0,240.0
143.0,113.0,26.0,1.0,0.0,25.0,0.0,0.0,0.0,434.0,438.0,1021.0,1030.0,34.0,0.0,21.0,0.0,131.0,70.0,101.0,0.0,179.0,247.0,39.0,10.0,283.0,208.0,1.0,127.0,406.0,483.0,490.0,1033.0,1042.0,16.0,20.0,370.0,265.0
128.0,107.0,42.0,37.0,0.0,0.0,44.0,0.0,0.0,435.0,438.0,1022.0,1030.0,0.0,0.0,0.0,0.0,16.0,5.0,100.0,0.0,121.0,188.0,65.0,0.0,261.0,209.0,0.0,125.0,391.0,483.0,490.0,1033.0,1042.0,21.0,29.0,371.0,274.0
124.0,106.0,49.0,0.0,0.0,0.0,61.0,0.0,0.0,435.0,438.0,1022.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,80.0,2.0,79.0,0.0,241.0,209.0,0.0,117.0,277.0,483.0,490.0,1033.0,1042.0,39.0,48.0,372.0,268.0
153.0,115.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1022.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,82.0,0.0,70.0,34.0,233.0,209.0,0.0,109.0,397.0,482.0,492.0,1033.0,1042.0,27.0,34.0,241.0,243.0
120.0,105.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1023.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,122.0,0.0,42.0,0.0,220.0,174.0,0.0,109.0,302.0,480.0,493.0,1033.0,1042.0,20.0,29.0,229.0,247.0
106.0,98.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1023.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,152.0,0.0,46.0,0.0,248.0,114.0,0.0,109.0,395.0,479.0,495.0,1033.0,1042.0,17.0,24.0,229.0,267.0
90.0,93.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1024.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,174.0,0.0,33.0,0.0,225.0,87.0,0.0,109.0,357.0,479.0,495.0,1034.0,1042.0,13.0,18.0,229.0,257.0
88.0,92.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1024.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,8.0,174.0,0.0,35.0,0.0,219.0,87.0,0.0,109.0,264.0,479.0,495.0,1033.0,1042.0,12.0,17.0,229.0,267.0
142.0,111.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1024.0,1032.0,68.0,0.0,15.0,0.0,42.0,0.0,100.0,14.0,180.0,11.0,37.0,0.0,235.0,99.0,21.0,109.0,317.0,478.0,494.0,1033.0,1042.0,17.0,22.0,229.0,231.0
155.0,116.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1024.0,1032.0,87.0,37.0,51.0,33.0,70.0,38.0,103.0,22.0,219.0,182.0,39.0,5.0,277.0,182.0,198.0,109.0,384.0,476.0,494.0,1033.0,1041.0,18.0,24.0,312.0,231.0
249.0,149.0,34.0,0.0,0.0,113.0,191.0,0.0,0.0,434.0,438.0,1023.0,1031.0,149.0,143.0,149.0,140.0,131.0,135.0,102.0,42.0,220.0,351.0,51.0,95.0,311.0,207.0,316.0,113.0,412.0,477.0,495.0,1033.0,1041.0,32.0,39.0,370.0,274.0
251.0,152.0,47.0,102.0,0.0,114.0,178.0,0.0,0.0,434.0,438.0,1023.0,1033.0,163.0,154.0,165.0,128.0,128.0,141.0,101.0,60.0,219.0,394.0,79.0,26.0,274.0,207.0,314.0,115.0,382.0,478.0,494.0,1033.0,1041.0,44.0,58.0,376.0,300.0
254.0,152.0,46.0,25.0,0.0,79.0,111.0,0.0,0.0,434.0,438.0,1025.0,1033.0,162.0,154.0,165.0,132.0,131.0,142.0,102.0,85.0,219.0,397.0,71.0,0.0,283.0,207.0,347.0,116.0,373.0,479.0,494.0,1033.0,1041.0,32.0,44.0,374.0,298.0
263.0,154.0,31.0,0.0,0.0,66.0,24.0,0.0,0.0,436.0,438.0,1024.0,1033.0,159.0,152.0,164.0,120.0,120.0,135.0,101.0,106.0,219.0,391.0,56.0,0.0,260.0,208.0,348.0,125.0,380.0,480.0,494.0,1033.0,1043.0,21.0,29.0,371.0,289.0
270.0,153.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0,435.0,438.0,1023.0,1033.0,159.0,152.0,164.0,117.0,116.0,133.0,101.0,153.0,218.0,390.0,42.0,0.0,247.0,208.0,347.0,127.0,391.0,479.0,493.0,1033.0,1042.0,21.0,29.0,371.0,256.0
269.0,151.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1023.0,1032.0,131.0,130.0,148.0,119.0,118.0,134.0,100.0,164.0,218.0,390.0,40.0,0.0,241.0,208.0,348.0,127.0,385.0,479.0,493.0,1034.0,1040.0,18.0,27.0,371.0,226.0
269.0,151.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1024.0,1031.0,116.0,116.0,137.0,122.0,122.0,137.0,101.0,178.0,218.0,392.0,44.0,0.0,264.0,208.0,314.0,127.0,379.0,479.0,493.0,1033.0,1040.0,11.0,19.0,367.0,236.0
268.0,151.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1022.0,1031.0,109.0,110.0,130.0,71.0,70.0,101.0,101.0,203.0,208.0,392.0,43.0,0.0,219.0,207.0,350.0,127.0,393.0,478.0,493.0,1034.0,1040.0,12.0,19.0,366.0,242.0
268.0,151.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1022.0,1030.0,83.0,84.0,114.0,74.0,73.0,98.0,100.0,186.0,202.0,392.0,43.0,0.0,250.0,207.0,352.0,127.0,391.0,479.0,493.0,1034.0,1041.0,13.0,20.0,360.0,238.0
269.0,151.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1020.0,1029.0,105.0,106.0,126.0,122.0,122.0,133.0,100.0,180.0,202.0,393.0,49.0,5.0,278.0,209.0,352.0,127.0,393.0,479.0,493.0,1034.0,1041.0,18.0,26.0,364.0,224.0
269.0,150.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1020.0,1029.0,113.0,115.0,133.0,127.0,126.0,139.0,101.0,197.0,205.0,393.0,56.0,48.0,279.0,208.0,351.0,127.0,410.0,481.0,493.0,1033.0,1040.0,24.0,33.0,366.0,268.0
288.0,155.0,31.0,98.0,27.0,105.0,154.0,0.0,156.0,434.0,438.0,1021.0,1029.0,154.0,148.0,161.0,163.0,159.0,161.0,99.0,207.0,212.0,393.0,58.0,75.0,294.0,207.0,351.0,127.0,382.0,480.0,488.0,1033.0,1040.0,35.0,41.0,365.0,289.0
292.0,157.0,35.0,105.0,108.0,103.0,165.0,0.0,166.0,433.0,438.0,1020.0,1029.0,142.0,148.0,159.0,165.0,160.0,162.0,100.0,207.0,219.0,388.0,71.0,68.0,283.0,209.0,351.0,127.0,395.0,479.0,481.0,1033.0,1041.0,37.0,42.0,366.0,299.0
286.0,156.0,40.0,49.0,1.0,1.0,157.0,0.0,160.0,434.0,438.0,1020.0,1029.0,1.0,145.0,81.0,165.0,161.0,162.0,100.0,207.0,218.0,388.0,75.0,74.0,268.0,209.0,324.0,127.0,405.0,478.0,488.0,1034.0,1041.0,38.0,44.0,365.0,299.0
195.0,127.0,58.0,19.0,0.0,62.0,126.0,0.0,109.0,435.0,438.0,1020.0,1029.0,0.0,5.0,5.0,166.0,161.0,162.0,101.0,208.0,219.0,388.0,103.0,1.0,244.0,209.0,351.0,127.0,402.0,478.0,488.0,1034.0,1041.0,50.0,69.0,365.0,300.0
192.0,125.0,84.0,78.0,0.0,69.0,98.0,0.0,0.0,435.0,439.0,1020.0,1030.0,0.0,0.0,0.0,153.0,161.0,158.0,100.0,208.0,219.0,381.0,150.0,0.0,225.0,209.0,351.0,121.0,387.0,478.0,488.0,1034.0,1041.0,69.0,92.0,367.0,251.0
177.0,120.0,75.0,113.0,87.0,101.0,73.0,0.0,0.0,435.0,439.0,1022.0,1030.0,0.0,0.0,0.0,3.0,109.0,51.0,101.0,203.0,213.0,201.0,151.0,0.0,231.0,209.0,309.0,109.0,379.0,479.0,489.0,1034.0,1041.0,76.0,94.0,370.0,249.0
151.0,112.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1022.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,178.0,187.0,3.0,156.0,0.0,234.0,210.0,21.0,105.0,383.0,479.0,489.0,1034.0,1041.0,88.0,102.0,241.0,260.0
155.0,114.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,439.0,1022.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,140.0,137.0,0.0,175.0,0.0,232.0,210.0,0.0,105.0,269.0,478.0,489.0,1034.0,1041.0,96.0,115.0,229.0,273.0
113.0,101.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,438.0,1022.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,131.0,105.0,0.0,150.0,0.0,225.0,209.0,0.0,105.0,383.0,478.0,489.0,1034.0,1040.0,87.0,102.0,229.0,263.0
102.0,97.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,438.0,1022.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,125.0,93.0,0.0,162.0,0.0,201.0,210.0,0.0,105.0,246.0,478.0,489.0,1034.0,1040.0,89.0,102.0,229.0,245.0
123.0,104.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,438.0,1023.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,124.0,87.0,0.0,151.0,0.0,225.0,210.0,0.0,105.0,240.0,477.0,489.0,1034.0,1039.0,84.0,97.0,229.0,235.0
108.0,99.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,438.0,1024.0,1031.0,0.0,10.0,0.0,0.0,33.0,0.0,58.0,169.0,160.0,10.0,148.0,0.0,208.0,210.0,53.0,105.0,245.0,478.0,489.0,1034.0,1039.0,73.0,90.0,229.0,234.0
145.0,111.0,71.0,0.0,0.0,0.0,35.0,0.0,0.0,435.0,439.0,1023.0,1031.0,21.0,80.0,34.0,41.0,139.0,55.0,100.0,211.0,218.0,178.0,119.0,1.0,288.0,210.0,240.0,105.0,380.0,477.0,489.0,1034.0,1040.0,57.0,66.0,346.0,263.0
231.0,143.0,62.0,0.0,0.0,20.0,157.0,0.0,0.0,434.0,439.0,1023.0,1030.0,147.0,156.0,137.0,138.0,148.0,145.0,101.0,211.0,219.0,350.0,97.0,34.0,316.0,210.0,349.0,106.0,399.0,478.0,489.0,1033.0,1040.0,47.0,55.0,353.0,297.0
256.0,150.0,59.0,0.0,0.0,142.0,197.0,0.0,200.0,434.0,439.0,1022.0,1030.0,157.0,157.0,164.0,131.0,130.0,139.0,101.0,211.0,219.0,394.0,95.0,35.0,295.0,210.0,350.0,114.0,406.0,478.0,489.0,1033.0,1040.0,48.0,56.0,355.0,299.0
267.0,150.0,44.0,0.0,0.0,89.0,146.0,0.0,109.0,434.0,438.0,1022.0,1029.0,156.0,157.0,164.0,144.0,142.0,147.0,100.0,215.0,209.0,397.0,91.0,34.0,229.0,209.0,349.0,121.0,357.0,478.0,490.0,1033.0,1040.0,44.0,53.0,358.0,299.0
267.0,151.0,31.0,0.0,0.0,118.0,9.0,0.0,0.0,434.0,438.0,1023.0,1029.0,155.0,156.0,164.0,128.0,127.0,141.0,101.0,218.0,219.0,388.0,66.0,65.0,261.0,209.0,350.0,126.0,373.0,478.0,491.0,1033.0,1040.0,32.0,46.0,357.0,301.0
268.0,151.0,25.0,0.0,0.0,11.0,0.0,0.0,0.0,434.0,438.0,1023.0,1028.0,154.0,155.0,164.0,103.0,102.0,124.0,101.0,215.0,218.0,388.0,59.0,6.0,224.0,209.0,350.0,126.0,397.0,478.0,491.0,1034.0,1041.0,31.0,43.0,358.0,302.0
268.0,151.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,438.0,1022.0,1028.0,154.0,154.0,164.0,121.0,120.0,135.0,101.0,216.0,207.0,388.0,45.0,0.0,245.0,209.0,351.0,126.0,399.0,479.0,489.0,1034.0,1042.0,23.0,33.0,355.0,294.0
269.0,151.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1021.0,1028.0,153.0,154.0,162.0,131.0,130.0,141.0,101.0,216.0,208.0,394.0,31.0,0.0,286.0,209.0,351.0,126.0,399.0,481.0,489.0,1033.0,1042.0,20.0,24.0,363.0,234.0
267.0,151.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1020.0,1028.0,124.0,123.0,142.0,118.0,117.0,134.0,101.0,216.0,218.0,394.0,26.0,0.0,259.0,209.0,350.0,126.0,399.0,480.0,489.0,1033.0,1041.0,15.0,21.0,358.0,298.0
268.0,151.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,439.0,1020.0,1028.0,146.0,147.0,158.0,117.0,116.0,133.0,101.0,218.0,218.0,394.0,13.0,0.0,251.0,209.0,352.0,126.0,405.0,478.0,489.0,1033.0,1041.0,6.0,9.0,363.0,300.0
269.0,151.0,0.0,0.0,0.0,65.0,9.0,0.0,0.0,434.0,439.0,1020.0,1030.0,145.0,146.0,159.0,145.0,144.0,150.0,101.0,216.0,218.0,394.0,2.0,16.0,313.0,209.0,351.0,127.0,410.0,479.0,492.0,1033.0,1041.0,1.0,1.0,365.0,300.0
291.0,157.0,1.0,122.0,6.0,116.0,172.0,0.0,118.0,434.0,439.0,1020.0,1030.0,153.0,154.0,163.0,164.0,159.0,161.0,100.0,157.0,218.0,394.0,0.0,34.0,303.0,209.0,352.0,121.0,395.0,483.0,493.0,1033.0,1041.0,0.0,0.0,365.0,300.0
291.0,157.0,2.0,135.0,137.0,118.0,185.0,189.0,202.0,434.0,439.0,1022.0,1030.0,154.0,155.0,164.0,165.0,161.0,162.0,100.0,159.0,221.0,394.0,0.0,71.0,314.0,209.0,352.0,121.0,409.0,483.0,493.0,1033.0,1041.0,0.0,0.0,363.0,300.0
292.0,157.0,11.0,47.0,48.0,104.0,171.0,154.0,139.0,434.0,439.0,1021.0,1030.0,154.0,155.0,164.0,165.0,161.0,163.0,98.0,156.0,223.0,388.0,3.0,76.0,287.0,209.0,351.0,121.0,385.0,482.0,492.0,1033.0,1041.0,4.0,3.0,360.0,298.0
271.0,152.0,23.0,32.0,0.0,67.0,19.0,1.0,1.0,434.0,439.0,1020.0,1030.0,122.0,122.0,143.0,158.0,161.0,161.0,101.0,182.0,228.0,388.0,37.0,56.0,291.0,209.0,350.0,121.0,410.0,483.0,492.0,1033.0,1042.0,1.0,1.0,361.0,298.0
268.0,151.0,11.0,0.0,82.0,0.0,0.0,0.0,0.0,433.0,439.0,1020.0,1030.0,127.0,125.0,144.0,150.0,160.0,157.0,101.0,211.0,224.0,388.0,25.0,0.0,302.0,209.0,350.0,121.0,410.0,484.0,491.0,1033.0,1042.0,14.0,11.0,365.0,299.0
209.0,133.0,43.0,0.0,0.0,16.0,0.0,0.0,0.0,433.0,439.0,1020.0,1030.0,155.0,4.0,87.0,123.0,156.0,148.0,101.0,217.0,219.0,386.0,7.0,0.0,291.0,209.0,281.0,115.0,410.0,484.0,492.0,1034.0,1042.0,7.0,4.0,364.0,262.0
227.0,141.0,29.0,35.0,0.0,18.0,0.0,0.0,0.0,435.0,439.0,1021.0,1030.0,157.0,0.0,81.0,164.0,11.0,86.0,101.0,217.0,217.0,244.0,42.0,0.0,299.0,209.0,226.0,106.0,410.0,484.0,492.0,1034.0,1042.0,3.0,9.0,362.0,254.0
204.0,132.0,17.0,0.0,0.0,40.0,0.0,0.0,0.0,435.0,439.0,1022.0,1031.0,31.0,0.0,20.0,29.0,0.0,11.0,101.0,200.0,164.0,373.0,31.0,0.0,309.0,209.0,0.0,106.0,410.0,484.0,492.0,1034.0,1041.0,13.0,16.0,240.0,261.0
253.0,150.0,16.0,0.0,0.0,44.0,0.0,0.0,0.0,435.0,439.0,1022.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,142.0,129.0,211.0,21.0,0.0,333.0,210.0,0.0,110.0,409.0,484.0,492.0,1034.0,1041.0,8.0,12.0,229.0,270.0
235.0,144.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,439.0,1023.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,142.0,101.0,190.0,20.0,0.0,320.0,210.0,0.0,111.0,405.0,483.0,492.0,1034.0,1041.0,9.0,15.0,229.0,239.0
225.0,140.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,438.0,1022.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,141.0,108.0,190.0,14.0,0.0,304.0,209.0,0.0,111.0,248.0,484.0,492.0,1034.0,1042.0,5.0,7.0,229.0,232.0
213.0,136.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,438.0,1022.0,1030.0,0.0,0.0,0.0,33.0,0.0,0.0,71.0,146.0,123.0,190.0,15.0,0.0,287.0,209.0,0.0,111.0,245.0,484.0,492.0,1034.0,1042.0,7.0,9.0,229.0,226.0
213.0,136.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,438.0,1021.0,1030.0,0.0,0.0,0.0,72.0,53.0,59.0,103.0,191.0,166.0,191.0,23.0,0.0,302.0,209.0,9.0,111.0,404.0,483.0,492.0,1034.0,1042.0,6.0,14.0,229.0,227.0
230.0,139.0,7.0,0.0,0.0,0.0,54.0,0.0,41.0,434.0,438.0,1020.0,1030.0,40.0,0.0,4.0,134.0,131.0,135.0,100.0,215.0,170.0,372.0,12.0,3.0,312.0,209.0,257.0,107.0,410.0,483.0,492.0,1034.0,1042.0,5.0,10.0,350.0,255.0
228.0,138.0,9.0,0.0,0.0,101.0,180.0,0.0,17.0,434.0,439.0,1019.0,1030.0,129.0,0.0,66.0,164.0,160.0,161.0,101.0,217.0,202.0,387.0,11.0,99.0,292.0,209.0,351.0,108.0,403.0,480.0,494.0,1034.0,1041.0,2.0,6.0,361.0,300.0
