Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,211.0,0.0,222.0,208.0,0.0,105.0,312.0,0.0,0.0,1033.0,1039.0,139.0,157.0,245.0,271.0
0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,211.0,0.0,224.0,208.0,0.0,105.0,314.0,0.0,0.0,1033.0,1039.0,139.0,158.0,229.0,252.0
0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,211.0,0.0,203.0,208.0,0.0,105.0,293.0,0.0,0.0,1033.0,1039.0,135.0,158.0,230.0,248.0
0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,211.0,0.0,191.0,208.0,0.0,105.0,283.0,0.0,0.0,1033.0,1039.0,136.0,154.0,229.0,267.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,210.0,0.0,184.0,208.0,0.0,105.0,274.0,0.0,0.0,1032.0,1038.0,136.0,151.0,229.0,256.0
0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,211.0,0.0,212.0,208.0,0.0,105.0,298.0,0.0,0.0,1033.0,1039.0,136.0,157.0,229.0,268.0
0.0,0.0,156.0,0.0,58.0,60.0,0.0,0.0,0.0,0.0,0.0,882.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,211.0,0.0,236.0,208.0,0.0,105.0,315.0,0.0,0.0,1033.0,1038.0,138.0,158.0,229.0,245.0
0.0,0.0,156.0,10.0,14.0,10.0,0.0,26.0,0.0,0.0,0.0,899.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,211.0,0.0,242.0,208.0,33.0,106.0,314.0,0.0,0.0,1033.0,1038.0,138.0,157.0,331.0,260.0
0.0,0.0,156.0,136.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,918.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,210.0,0.0,228.0,208.0,318.0,114.0,302.0,0.0,0.0,1032.0,1038.0,135.0,153.0,342.0,298.0
0.0,0.0,156.0,89.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,942.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,211.0,33.0,228.0,208.0,344.0,116.0,306.0,0.0,0.0,1032.0,1039.0,132.0,152.0,343.0,299.0
0.0,0.0,156.0,3.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,974.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,209.0,1.0,203.0,208.0,345.0,116.0,279.0,0.0,0.0,1033.0,1039.0,129.0,151.0,344.0,299.0
