Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
294.0,156.0,54.0,0.0,0.0,53.0,0.0,173.0,8.0,0.0,0.0,1027.0,1043.0,154.0,139.0,160.0,165.0,164.0,0.0,151.0,78.0,0.0,387.0,68.0,96.0,34.0,322.0,205.0,94.0,0.0,167.0,111.0,377.0,489.0,494.0,0.0,1038.0,35.0,36.0,0.0,367.0,216.0
293.0,156.0,43.0,118.0,98.0,119.0,174.0,200.0,180.0,0.0,0.0,1029.0,1041.0,154.0,157.0,165.0,165.0,163.0,0.0,151.0,78.0,0.0,389.0,60.0,72.0,47.0,359.0,205.0,75.0,0.0,166.0,120.0,376.0,489.0,494.0,0.0,1040.0,27.0,28.0,0.0,369.0,265.0
293.0,156.0,71.0,118.0,38.0,116.0,1.0,161.0,45.0,0.0,0.0,1024.0,1040.0,153.0,157.0,165.0,164.0,163.0,0.0,151.0,78.0,0.0,390.0,80.0,89.0,36.0,330.0,205.0,85.0,0.0,166.0,120.0,368.0,490.0,494.0,0.0,1042.0,25.0,30.0,0.0,374.0,280.0
293.0,156.0,59.0,2.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,1024.0,1042.0,152.0,140.0,160.0,163.0,162.0,0.0,147.0,76.0,0.0,390.0,76.0,105.0,11.0,325.0,204.0,111.0,0.0,166.0,121.0,367.0,489.0,494.0,0.0,1043.0,37.0,37.0,0.0,371.0,256.0
293.0,156.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1040.0,150.0,115.0,152.0,155.0,155.0,0.0,142.0,74.0,2.0,391.0,98.0,118.0,0.0,241.0,204.0,114.0,0.0,161.0,120.0,375.0,489.0,494.0,0.0,1043.0,35.0,40.0,0.0,370.0,240.0
293.0,156.0,93.0,94.0,99.0,84.0,123.0,112.0,134.0,0.0,0.0,1024.0,1031.0,151.0,131.0,156.0,160.0,159.0,9.0,138.0,73.0,27.0,391.0,105.0,143.0,56.0,295.0,204.0,157.0,0.0,163.0,120.0,388.0,490.0,494.0,0.0,1041.0,52.0,61.0,0.0,368.0,302.0
292.0,156.0,98.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1030.0,151.0,138.0,159.0,161.0,159.0,95.0,110.0,103.0,0.0,391.0,112.0,150.0,67.0,319.0,204.0,168.0,0.0,164.0,119.0,379.0,489.0,494.0,0.0,1040.0,71.0,66.0,102.0,366.0,307.0
292.0,156.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1029.0,151.0,117.0,153.0,148.0,149.0,119.0,76.0,121.0,1.0,391.0,135.0,179.0,13.0,253.0,205.0,176.0,0.0,157.0,117.0,375.0,489.0,494.0,0.0,1041.0,59.0,80.0,258.0,369.0,308.0
240.0,142.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1030.0,150.0,104.0,149.0,120.0,122.0,112.0,30.0,84.0,0.0,389.0,144.0,187.0,0.0,230.0,204.0,188.0,0.0,141.0,117.0,363.0,489.0,494.0,0.0,1041.0,62.0,92.0,257.0,367.0,276.0
258.0,141.0,113.0,67.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1025.0,1031.0,151.0,142.0,160.0,119.0,120.0,89.0,0.0,50.0,3.0,391.0,118.0,168.0,0.0,330.0,204.0,191.0,0.0,137.0,119.0,367.0,489.0,494.0,0.0,1042.0,68.0,113.0,120.0,368.0,285.0
292.0,156.0,113.0,33.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,1025.0,1036.0,151.0,125.0,156.0,160.0,159.0,120.0,0.0,63.0,0.0,391.0,124.0,163.0,0.0,300.0,205.0,162.0,0.0,164.0,118.0,379.0,490.0,494.0,0.0,1041.0,47.0,93.0,0.0,367.0,289.0
293.0,156.0,74.0,86.0,33.0,0.0,0.0,71.0,0.0,0.0,0.0,1026.0,1037.0,152.0,123.0,155.0,160.0,159.0,120.0,0.0,63.0,0.0,391.0,95.0,104.0,25.0,289.0,205.0,109.0,0.0,164.0,119.0,378.0,489.0,494.0,0.0,1042.0,41.0,76.0,0.0,370.0,296.0
293.0,156.0,57.0,94.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,1026.0,1037.0,152.0,137.0,159.0,160.0,160.0,120.0,0.0,63.0,0.0,391.0,84.0,91.0,52.0,305.0,204.0,89.0,0.0,164.0,118.0,358.0,489.0,494.0,0.0,1043.0,31.0,62.0,0.0,368.0,296.0
261.0,146.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1037.0,152.0,146.0,162.0,160.0,160.0,83.0,0.0,39.0,0.0,391.0,53.0,54.0,0.0,343.0,204.0,50.0,0.0,164.0,116.0,375.0,489.0,494.0,0.0,1044.0,16.0,39.0,0.0,368.0,279.0
293.0,156.0,28.0,67.0,17.0,0.0,0.0,90.0,0.0,0.0,0.0,1024.0,1036.0,152.0,153.0,164.0,160.0,160.0,0.0,0.0,0.0,0.0,392.0,45.0,41.0,13.0,333.0,205.0,39.0,0.0,164.0,114.0,375.0,490.0,494.0,0.0,1043.0,12.0,30.0,0.0,373.0,295.0
293.0,156.0,34.0,130.0,74.0,0.0,0.0,140.0,95.0,0.0,0.0,1024.0,1036.0,152.0,155.0,165.0,161.0,160.0,0.0,0.0,0.0,0.0,392.0,48.0,42.0,19.0,337.0,205.0,35.0,0.0,164.0,109.0,373.0,489.0,494.0,0.0,1044.0,10.0,28.0,0.0,373.0,294.0
277.0,152.0,42.0,8.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1023.0,1035.0,153.0,131.0,158.0,21.0,145.0,0.0,0.0,0.0,0.0,109.0,46.0,41.0,0.0,274.0,205.0,37.0,0.0,89.0,106.0,375.0,490.0,494.0,0.0,1043.0,12.0,31.0,0.0,364.0,290.0
220.0,134.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1038.0,25.0,100.0,82.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,81.0,78.0,0.0,237.0,205.0,79.0,0.0,12.0,108.0,376.0,490.0,494.0,0.0,1042.0,25.0,55.0,0.0,364.0,293.0
250.0,141.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1038.0,0.0,113.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,100.0,0.0,241.0,204.0,115.0,0.0,0.0,108.0,372.0,489.0,494.0,0.0,1042.0,45.0,75.0,0.0,368.0,299.0
280.0,153.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1037.0,0.0,129.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,295.0,205.0,60.0,0.0,0.0,103.0,333.0,489.0,494.0,0.0,1042.0,20.0,35.0,0.0,366.0,274.0
223.0,135.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1037.0,0.0,118.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,104.0,0.0,261.0,205.0,122.0,0.0,0.0,105.0,288.0,490.0,494.0,0.0,1042.0,39.0,68.0,0.0,364.0,292.0
218.0,131.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1037.0,0.0,105.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,156.0,0.0,203.0,204.0,222.0,0.0,0.0,107.0,249.0,491.0,494.0,0.0,1043.0,72.0,129.0,0.0,370.0,297.0
211.0,130.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1038.0,0.0,113.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,167.0,0.0,227.0,204.0,239.0,0.0,0.0,106.0,304.0,489.0,494.0,0.0,1044.0,86.0,142.0,0.0,371.0,301.0
190.0,122.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1037.0,0.0,120.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,201.0,0.0,253.0,206.0,258.0,0.0,0.0,108.0,374.0,489.0,494.0,0.0,1044.0,116.0,155.0,0.0,369.0,297.0
260.0,147.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1037.0,0.0,139.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,188.0,0.0,311.0,204.0,258.0,0.0,0.0,109.0,322.0,490.0,494.0,0.0,1043.0,116.0,156.0,0.0,371.0,293.0
289.0,154.0,158.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1024.0,1038.0,0.0,137.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,206.0,0.0,322.0,204.0,269.0,0.0,0.0,106.0,375.0,489.0,493.0,0.0,1042.0,122.0,168.0,0.0,370.0,294.0
292.0,156.0,160.0,27.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,1023.0,1040.0,0.0,155.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,206.0,0.0,267.0,204.0,277.0,0.0,0.0,103.0,358.0,486.0,490.0,0.0,1037.0,135.0,169.0,0.0,369.0,291.0
291.0,155.0,160.0,116.0,105.0,0.0,0.0,151.0,155.0,0.0,0.0,1024.0,1041.0,0.0,155.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,212.0,0.0,301.0,204.0,283.0,0.0,0.0,106.0,357.0,486.0,490.0,0.0,1033.0,140.0,169.0,0.0,368.0,292.0
291.0,155.0,160.0,112.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1024.0,1042.0,0.0,135.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,212.0,18.0,301.0,205.0,285.0,0.0,0.0,101.0,374.0,486.0,490.0,0.0,1033.0,139.0,169.0,0.0,367.0,287.0
291.0,155.0,161.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1041.0,0.0,129.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,212.0,0.0,283.0,204.0,284.0,0.0,0.0,105.0,373.0,485.0,490.0,0.0,1036.0,144.0,169.0,0.0,361.0,303.0
291.0,155.0,160.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1040.0,0.0,141.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,326.0,204.0,285.0,0.0,0.0,107.0,368.0,485.0,490.0,0.0,1035.0,142.0,170.0,0.0,366.0,299.0
256.0,144.0,152.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1039.0,0.0,131.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,210.0,0.0,284.0,204.0,286.0,0.0,0.0,107.0,350.0,485.0,491.0,0.0,1035.0,136.0,169.0,0.0,365.0,294.0
235.0,138.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1039.0,0.0,118.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,204.0,0.0,247.0,204.0,270.0,0.0,0.0,108.0,366.0,485.0,494.0,0.0,1036.0,132.0,172.0,0.0,366.0,295.0
256.0,143.0,135.0,62.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1022.0,1039.0,0.0,118.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,187.0,0.0,271.0,204.0,241.0,0.0,0.0,106.0,367.0,486.0,494.0,0.0,1035.0,116.0,162.0,0.0,365.0,295.0
285.0,153.0,139.0,112.0,109.0,99.0,0.0,134.0,173.0,0.0,0.0,1023.0,1040.0,0.0,135.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,199.0,0.0,284.0,204.0,252.0,0.0,0.0,98.0,356.0,486.0,494.0,0.0,1035.0,118.0,161.0,0.0,366.0,295.0
172.0,118.0,152.0,76.0,63.0,51.0,0.0,96.0,97.0,0.0,0.0,1024.0,1040.0,0.0,131.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,208.0,0.0,246.0,205.0,262.0,0.0,0.0,102.0,344.0,485.0,494.0,0.0,1035.0,113.0,163.0,0.0,364.0,293.0
234.0,137.0,155.0,7.0,0.0,0.0,0.0,87.0,3.0,0.0,0.0,1024.0,1040.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,210.0,0.0,195.0,205.0,261.0,0.0,0.0,101.0,370.0,485.0,494.0,0.0,1035.0,120.0,158.0,0.0,362.0,291.0
250.0,143.0,157.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,210.0,0.0,244.0,204.0,269.0,0.0,0.0,105.0,372.0,485.0,494.0,0.0,1036.0,121.0,167.0,0.0,366.0,291.0
251.0,143.0,160.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,211.0,0.0,250.0,205.0,280.0,0.0,0.0,105.0,372.0,485.0,494.0,0.0,1037.0,125.0,169.0,0.0,365.0,292.0
241.0,142.0,158.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,211.0,0.0,245.0,204.0,288.0,0.0,0.0,94.0,372.0,485.0,494.0,0.0,1037.0,138.0,173.0,0.0,364.0,294.0
154.0,110.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,211.0,0.0,242.0,203.0,280.0,0.0,0.0,87.0,371.0,485.0,494.0,0.0,1037.0,136.0,173.0,0.0,143.0,296.0
185.0,120.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,211.0,0.0,280.0,203.0,282.0,0.0,0.0,94.0,296.0,485.0,494.0,0.0,1035.0,139.0,174.0,0.0,0.0,298.0
160.0,111.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,206.0,0.0,292.0,134.0,274.0,0.0,0.0,95.0,255.0,485.0,494.0,0.0,998.0,134.0,172.0,0.0,0.0,297.0
151.0,111.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,205.0,0.0,250.0,103.0,270.0,0.0,0.0,100.0,239.0,485.0,494.0,0.0,1023.0,132.0,170.0,0.0,0.0,288.0
106.0,95.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,196.0,0.0,256.0,79.0,251.0,0.0,0.0,103.0,239.0,485.0,494.0,0.0,1038.0,126.0,169.0,0.0,0.0,276.0
171.0,115.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,209.0,0.0,223.0,79.0,274.0,0.0,0.0,98.0,239.0,485.0,494.0,0.0,1038.0,139.0,169.0,0.0,0.0,293.0
111.0,97.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,201.0,77.0,285.0,0.0,0.0,96.0,254.0,486.0,494.0,0.0,1038.0,143.0,173.0,0.0,0.0,296.0
80.0,87.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,183.0,76.0,285.0,0.0,0.0,92.0,244.0,485.0,494.0,0.0,1038.0,144.0,174.0,0.0,0.0,296.0
94.0,92.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,221.0,84.0,285.0,0.0,0.0,97.0,254.0,485.0,494.0,0.0,1037.0,144.0,174.0,0.0,0.0,295.0
244.0,138.0,158.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,1023.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,283.0,143.0,285.0,0.0,0.0,101.0,242.0,485.0,494.0,0.0,1041.0,144.0,174.0,0.0,0.0,269.0
269.0,148.0,159.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,1022.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,320.0,204.0,285.0,0.0,0.0,102.0,341.0,485.0,494.0,0.0,1037.0,144.0,175.0,0.0,0.0,274.0
266.0,147.0,160.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1022.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,316.0,205.0,292.0,0.0,0.0,101.0,368.0,485.0,494.0,0.0,1036.0,144.0,175.0,0.0,0.0,304.0
279.0,151.0,160.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,20.0,349.0,205.0,289.0,0.0,0.0,107.0,368.0,486.0,494.0,0.0,1036.0,143.0,175.0,0.0,0.0,302.0
267.0,147.0,159.0,46.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1023.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,211.0,51.0,312.0,205.0,285.0,0.0,0.0,108.0,368.0,485.0,494.0,0.0,1036.0,144.0,175.0,0.0,0.0,303.0
264.0,147.0,158.0,27.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,1023.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,211.0,1.0,296.0,92.0,289.0,0.0,0.0,98.0,365.0,485.0,494.0,0.0,1037.0,144.0,175.0,0.0,0.0,297.0
178.0,120.0,150.0,66.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1022.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,278.0,46.0,292.0,0.0,0.0,86.0,324.0,485.0,494.0,0.0,1035.0,144.0,175.0,0.0,0.0,289.0
207.0,125.0,153.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,210.0,0.0,321.0,96.0,288.0,0.0,0.0,82.0,241.0,484.0,494.0,0.0,1036.0,143.0,174.0,0.0,0.0,270.0
266.0,147.0,157.0,71.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1022.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,304.0,145.0,292.0,0.0,0.0,89.0,360.0,483.0,494.0,0.0,1036.0,143.0,174.0,0.0,0.0,288.0
254.0,144.0,157.0,113.0,109.0,0.0,134.0,134.0,178.0,0.0,0.0,1023.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,251.0,195.0,292.0,0.0,0.0,99.0,344.0,483.0,495.0,0.0,1037.0,143.0,174.0,0.0,0.0,207.0
264.0,146.0,157.0,111.0,29.0,0.0,3.0,99.0,169.0,0.0,0.0,1024.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,287.0,197.0,292.0,0.0,0.0,97.0,350.0,484.0,494.0,0.0,1041.0,143.0,174.0,0.0,0.0,277.0
249.0,142.0,145.0,99.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,1024.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,212.0,0.0,263.0,199.0,285.0,0.0,0.0,93.0,372.0,483.0,494.0,0.0,1040.0,131.0,163.0,0.0,0.0,289.0
237.0,140.0,141.0,87.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1021.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,211.0,0.0,254.0,202.0,273.0,0.0,0.0,101.0,370.0,483.0,494.0,0.0,1038.0,121.0,143.0,0.0,0.0,267.0
76.0,84.0,154.0,122.0,28.0,0.0,0.0,135.0,0.0,0.0,0.0,1022.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,211.0,0.0,283.0,202.0,282.0,0.0,0.0,102.0,367.0,483.0,494.0,0.0,1037.0,132.0,171.0,0.0,0.0,271.0
72.0,83.0,151.0,73.0,58.0,0.0,0.0,121.0,0.0,0.0,0.0,1022.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,212.0,0.0,239.0,202.0,279.0,0.0,0.0,104.0,308.0,483.0,494.0,0.0,1038.0,133.0,170.0,0.0,0.0,281.0
