Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Wind Offshore,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
146.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,96.0,20.0,0.0,11.0,0.0,264.0,109.0,8.0,0.0,0.0,127.0,390.0,484.0,494.0,0.0,1033.0,1.0,0.0,0.0,279.0,281.0
175.0,119.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,22.0,0.0,11.0,0.0,315.0,105.0,9.0,0.0,0.0,128.0,271.0,484.0,494.0,0.0,1033.0,1.0,1.0,0.0,279.0,277.0
161.0,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,3.0,0.0,0.0,0.0,362.0,99.0,0.0,0.0,0.0,123.0,245.0,484.0,494.0,0.0,1034.0,0.0,0.0,0.0,279.0,272.0
178.0,118.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1028.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,9.0,0.0,4.0,0.0,364.0,102.0,1.0,0.0,0.0,120.0,290.0,484.0,494.0,0.0,1034.0,0.0,0.0,0.0,279.0,272.0
147.0,109.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,1029.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,10.0,0.0,12.0,0.0,351.0,101.0,18.0,1.0,0.0,126.0,400.0,484.0,494.0,0.0,1034.0,11.0,11.0,0.0,279.0,246.0
147.0,110.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,1029.0,11.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,80.0,131.0,16.0,0.0,12.0,0.0,362.0,104.0,20.0,31.0,0.0,123.0,415.0,484.0,494.0,0.0,1034.0,10.0,9.0,0.0,279.0,277.0
219.0,131.0,4.0,6.0,0.0,0.0,20.0,0.0,19.0,0.0,438.0,0.0,1028.0,57.0,53.0,33.0,0.0,0.0,0.0,0.0,0.0,80.0,377.0,7.0,0.0,4.0,0.0,340.0,114.0,10.0,197.0,0.0,115.0,416.0,484.0,494.0,0.0,1034.0,6.0,8.0,0.0,279.0,293.0
298.0,157.0,0.0,88.0,33.0,0.0,134.0,0.0,184.0,0.0,438.0,0.0,1027.0,155.0,150.0,157.0,0.0,0.0,0.0,0.0,0.0,80.0,394.0,1.0,0.0,1.0,0.0,348.0,166.0,6.0,356.0,0.0,118.0,416.0,486.0,494.0,0.0,1034.0,3.0,3.0,0.0,279.0,305.0
