Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
139.0,109.0,58.0,0.0,0.0,0.0,17.0,0.0,0.0,435.0,437.0,992.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,48.0,89.0,0.0,250.0,200.0,162.0,90.0,407.0,0.0,0.0,999.0,1042.0,37.0,71.0,0.0,293.0
128.0,104.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,437.0,992.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,44.0,86.0,0.0,281.0,200.0,0.0,90.0,284.0,0.0,0.0,999.0,1041.0,38.0,56.0,0.0,296.0
136.0,106.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,437.0,993.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,38.0,79.0,0.0,288.0,200.0,0.0,90.0,240.0,0.0,0.0,999.0,1041.0,37.0,53.0,0.0,297.0
126.0,103.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,437.0,992.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,38.0,79.0,0.0,278.0,200.0,0.0,90.0,240.0,0.0,0.0,999.0,1041.0,38.0,58.0,0.0,297.0
130.0,104.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,437.0,991.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,50.0,128.0,0.0,283.0,200.0,0.0,90.0,240.0,0.0,0.0,999.0,1041.0,63.0,91.0,0.0,293.0
215.0,131.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,437.0,989.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,66.0,175.0,0.0,278.0,200.0,0.0,90.0,251.0,0.0,0.0,999.0,1041.0,97.0,128.0,0.0,292.0
202.0,129.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,436.0,987.0,998.0,0.0,0.0,0.0,0.0,44.0,2.0,77.0,0.0,0.0,110.0,61.0,164.0,0.0,274.0,200.0,0.0,90.0,382.0,0.0,0.0,998.0,1041.0,94.0,117.0,0.0,293.0
282.0,153.0,99.0,0.0,0.0,0.0,81.0,0.0,0.0,433.0,437.0,987.0,998.0,0.0,0.0,0.0,0.0,109.0,57.0,58.0,0.0,0.0,368.0,56.0,170.0,31.0,281.0,200.0,0.0,95.0,415.0,0.0,0.0,998.0,1040.0,93.0,122.0,0.0,293.0
