Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
204.0,128.0,159.0,98.0,21.0,0.0,0.0,95.0,0.0,430.0,437.0,512.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,216.0,216.0,299.0,212.0,0.0,0.0,207.0,0.0,108.0,328.0,469.0,469.0,1027.0,1040.0,137.0,152.0,229.0,253.0
144.0,108.0,157.0,0.0,24.0,0.0,0.0,26.0,0.0,430.0,437.0,556.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,217.0,221.0,192.0,212.0,0.0,0.0,207.0,0.0,116.0,306.0,469.0,469.0,1027.0,1040.0,136.0,152.0,229.0,268.0
206.0,128.0,155.0,7.0,0.0,0.0,0.0,0.0,0.0,430.0,437.0,597.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,218.0,219.0,190.0,212.0,0.0,0.0,207.0,0.0,113.0,330.0,469.0,469.0,1027.0,1040.0,134.0,150.0,229.0,243.0
179.0,120.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,437.0,622.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,218.0,221.0,190.0,209.0,1.0,0.0,207.0,0.0,122.0,332.0,466.0,473.0,1027.0,1040.0,124.0,119.0,229.0,223.0
144.0,107.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,646.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,218.0,220.0,191.0,211.0,79.0,0.0,207.0,0.0,123.0,316.0,466.0,471.0,1027.0,1040.0,136.0,128.0,229.0,217.0
196.0,125.0,1.0,4.0,0.0,9.0,0.0,122.0,0.0,432.0,436.0,675.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,218.0,218.0,368.0,42.0,97.0,0.0,207.0,0.0,117.0,326.0,467.0,474.0,1025.0,1040.0,137.0,152.0,229.0,280.0
282.0,153.0,8.0,43.0,65.0,108.0,134.0,140.0,0.0,432.0,436.0,701.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,218.0,219.0,386.0,6.0,134.0,0.0,207.0,0.0,110.0,322.0,465.0,482.0,1024.0,1041.0,137.0,141.0,229.0,293.0
188.0,126.0,136.0,74.0,119.0,113.0,126.0,129.0,158.0,431.0,436.0,728.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,218.0,219.0,386.0,153.0,77.0,0.0,202.0,0.0,114.0,315.0,465.0,482.0,1025.0,1041.0,137.0,141.0,229.0,235.0
85.0,90.0,146.0,0.0,27.0,52.0,90.0,96.0,0.0,431.0,435.0,751.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,217.0,220.0,299.0,206.0,5.0,0.0,152.0,0.0,114.0,309.0,465.0,482.0,1025.0,1041.0,135.0,147.0,229.0,213.0
82.0,88.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,783.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,189.0,193.0,23.0,209.0,0.0,0.0,123.0,0.0,114.0,305.0,465.0,482.0,1025.0,1041.0,135.0,147.0,229.0,228.0
79.0,87.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,830.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,180.0,181.0,0.0,209.0,0.0,0.0,120.0,0.0,114.0,305.0,466.0,482.0,1025.0,1041.0,135.0,152.0,229.0,221.0
123.0,101.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,436.0,859.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,156.0,159.0,0.0,205.0,0.0,0.0,112.0,0.0,112.0,314.0,465.0,482.0,1025.0,1041.0,135.0,152.0,229.0,246.0
92.0,91.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,881.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,122.0,125.0,0.0,206.0,0.0,0.0,72.0,0.0,111.0,308.0,465.0,482.0,1025.0,1041.0,135.0,152.0,116.0,229.0
113.0,99.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,436.0,900.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,80.0,88.0,0.0,205.0,0.0,0.0,71.0,0.0,111.0,317.0,465.0,482.0,1025.0,1040.0,135.0,152.0,0.0,229.0
150.0,111.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,920.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,76.0,75.0,0.0,206.0,0.0,0.0,74.0,0.0,107.0,330.0,465.0,482.0,1025.0,1041.0,134.0,152.0,0.0,227.0
154.0,112.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,942.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,76.0,73.0,0.0,206.0,0.0,0.0,72.0,0.0,105.0,325.0,465.0,482.0,1025.0,1041.0,133.0,152.0,0.0,229.0
146.0,110.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,966.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,78.0,73.0,0.0,206.0,0.0,0.0,81.0,0.0,105.0,324.0,464.0,483.0,1025.0,1041.0,133.0,152.0,0.0,229.0
160.0,115.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,436.0,986.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,82.0,77.0,0.0,206.0,0.0,0.0,126.0,4.0,105.0,316.0,464.0,483.0,1025.0,1040.0,133.0,151.0,0.0,226.0
176.0,119.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,1000.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,98.0,93.0,0.0,205.0,0.0,0.0,187.0,40.0,105.0,322.0,464.0,482.0,1025.0,1040.0,127.0,149.0,0.0,230.0
184.0,122.0,138.0,0.0,1.0,0.0,0.0,26.0,0.0,431.0,436.0,1000.0,1035.0,0.0,0.0,0.0,0.0,32.0,0.0,85.0,147.0,140.0,0.0,199.0,10.0,0.0,208.0,243.0,105.0,327.0,463.0,482.0,1025.0,1041.0,114.0,134.0,0.0,225.0
222.0,135.0,91.0,0.0,116.0,22.0,0.0,160.0,0.0,431.0,436.0,999.0,1034.0,0.0,0.0,0.0,0.0,64.0,33.0,85.0,191.0,191.0,0.0,145.0,58.0,0.0,208.0,344.0,111.0,346.0,464.0,482.0,1029.0,1042.0,62.0,84.0,0.0,290.0
242.0,144.0,81.0,0.0,100.0,99.0,0.0,114.0,0.0,431.0,435.0,998.0,1033.0,0.0,0.0,0.0,0.0,155.0,75.0,85.0,234.0,221.0,0.0,103.0,138.0,0.0,208.0,346.0,116.0,353.0,463.0,482.0,1029.0,1041.0,39.0,53.0,0.0,295.0
215.0,133.0,60.0,0.0,122.0,121.0,163.0,169.0,167.0,431.0,436.0,997.0,1033.0,0.0,0.0,0.0,0.0,157.0,77.0,89.0,238.0,220.0,0.0,82.0,138.0,0.0,208.0,348.0,109.0,344.0,463.0,482.0,1029.0,1041.0,38.0,55.0,0.0,295.0
165.0,117.0,73.0,0.0,97.0,96.0,132.0,142.0,148.0,430.0,436.0,997.0,1033.0,0.0,0.0,0.0,0.0,156.0,77.0,101.0,229.0,223.0,0.0,115.0,32.0,0.0,208.0,349.0,109.0,315.0,464.0,482.0,1028.0,1041.0,57.0,84.0,0.0,296.0
158.0,114.0,81.0,0.0,1.0,3.0,0.0,2.0,1.0,430.0,436.0,995.0,1033.0,0.0,0.0,0.0,0.0,80.0,50.0,94.0,220.0,219.0,0.0,96.0,25.0,0.0,208.0,347.0,109.0,310.0,464.0,482.0,1029.0,1042.0,48.0,70.0,0.0,291.0
151.0,112.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,437.0,997.0,1034.0,0.0,7.0,0.0,0.0,21.0,8.0,95.0,219.0,220.0,0.0,121.0,0.0,0.0,208.0,204.0,109.0,321.0,463.0,482.0,1029.0,1044.0,61.0,86.0,0.0,258.0
120.0,101.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,437.0,1013.0,1034.0,0.0,37.0,0.0,0.0,0.0,0.0,91.0,201.0,220.0,0.0,151.0,0.0,0.0,208.0,119.0,109.0,311.0,463.0,482.0,1029.0,1043.0,74.0,107.0,0.0,253.0
86.0,90.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,1015.0,1034.0,0.0,41.0,12.0,0.0,0.0,0.0,85.0,192.0,189.0,0.0,151.0,0.0,0.0,206.0,119.0,123.0,305.0,482.0,486.0,1028.0,1044.0,76.0,100.0,0.0,271.0
187.0,122.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,1017.0,1034.0,0.0,68.0,41.0,0.0,0.0,0.0,102.0,193.0,183.0,21.0,140.0,0.0,0.0,209.0,157.0,120.0,324.0,484.0,489.0,1029.0,1043.0,63.0,86.0,0.0,250.0
176.0,119.0,68.0,0.0,0.0,76.0,0.0,0.0,0.0,433.0,435.0,1015.0,1034.0,0.0,147.0,74.0,0.0,0.0,0.0,96.0,219.0,220.0,137.0,121.0,0.0,0.0,207.0,341.0,108.0,319.0,484.0,488.0,1015.0,1043.0,60.0,64.0,0.0,245.0
283.0,153.0,76.0,0.0,106.0,134.0,142.0,148.0,164.0,433.0,435.0,1015.0,1033.0,0.0,150.0,76.0,0.0,0.0,0.0,98.0,219.0,220.0,370.0,125.0,102.0,0.0,208.0,344.0,106.0,321.0,484.0,489.0,1021.0,1043.0,66.0,84.0,0.0,290.0
286.0,156.0,114.0,0.0,101.0,99.0,137.0,137.0,0.0,433.0,435.0,1013.0,1033.0,0.0,150.0,76.0,0.0,0.0,0.0,98.0,218.0,219.0,380.0,175.0,99.0,0.0,208.0,344.0,106.0,318.0,483.0,488.0,1027.0,1044.0,94.0,113.0,0.0,275.0
200.0,130.0,128.0,0.0,0.0,38.0,110.0,115.0,0.0,432.0,435.0,1011.0,1033.0,0.0,150.0,76.0,0.0,0.0,0.0,91.0,218.0,218.0,379.0,195.0,34.0,0.0,209.0,343.0,106.0,317.0,482.0,487.0,1028.0,1044.0,104.0,117.0,0.0,264.0
140.0,108.0,106.0,0.0,0.0,87.0,0.0,0.0,0.0,432.0,435.0,1012.0,1033.0,0.0,150.0,76.0,0.0,0.0,0.0,82.0,212.0,213.0,199.0,185.0,2.0,0.0,209.0,343.0,106.0,311.0,482.0,487.0,1030.0,1044.0,99.0,105.0,0.0,239.0
171.0,118.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,436.0,1012.0,1034.0,0.0,149.0,76.0,0.0,0.0,0.0,93.0,214.0,214.0,2.0,143.0,0.0,0.0,209.0,342.0,106.0,316.0,481.0,487.0,1030.0,1044.0,77.0,88.0,0.0,236.0
123.0,102.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,1011.0,1034.0,0.0,137.0,71.0,0.0,0.0,0.0,77.0,218.0,217.0,0.0,149.0,0.0,0.0,208.0,326.0,106.0,308.0,482.0,486.0,1030.0,1043.0,80.0,94.0,0.0,244.0
179.0,120.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,1007.0,1033.0,0.0,95.0,53.0,0.0,0.0,0.0,95.0,166.0,156.0,0.0,140.0,0.0,0.0,209.0,318.0,105.0,321.0,480.0,487.0,1030.0,1043.0,72.0,98.0,0.0,244.0
108.0,97.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,436.0,1008.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,97.0,95.0,0.0,123.0,0.0,0.0,203.0,30.0,105.0,311.0,480.0,486.0,1030.0,1043.0,67.0,93.0,0.0,214.0
146.0,110.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,436.0,1011.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,75.0,58.0,0.0,136.0,0.0,0.0,139.0,0.0,105.0,320.0,480.0,487.0,1029.0,1043.0,65.0,88.0,0.0,218.0
146.0,110.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,436.0,1013.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,69.0,0.0,0.0,131.0,0.0,0.0,122.0,0.0,105.0,316.0,480.0,486.0,1030.0,1042.0,63.0,75.0,0.0,242.0
135.0,105.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,436.0,1011.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,0.0,0.0,136.0,0.0,0.0,122.0,0.0,105.0,317.0,480.0,487.0,1030.0,1043.0,67.0,75.0,0.0,242.0
135.0,106.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,436.0,1014.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,158.0,0.0,0.0,122.0,0.0,105.0,316.0,480.0,486.0,1030.0,1043.0,81.0,107.0,0.0,248.0
116.0,100.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,436.0,1012.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,183.0,0.0,0.0,122.0,0.0,105.0,313.0,480.0,487.0,1029.0,1043.0,90.0,104.0,0.0,253.0
140.0,108.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,436.0,1009.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,181.0,0.0,0.0,153.0,0.0,105.0,314.0,480.0,486.0,1030.0,1042.0,87.0,86.0,0.0,260.0
103.0,95.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,436.0,1008.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,188.0,0.0,0.0,207.0,0.0,105.0,310.0,480.0,487.0,1030.0,1043.0,106.0,104.0,0.0,277.0
155.0,111.0,122.0,0.0,0.0,34.0,0.0,3.0,0.0,431.0,436.0,1009.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,148.0,1.0,0.0,208.0,0.0,105.0,323.0,480.0,487.0,1029.0,1044.0,72.0,83.0,0.0,243.0
147.0,110.0,104.0,0.0,0.0,93.0,0.0,114.0,0.0,433.0,436.0,1012.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,152.0,20.0,0.0,208.0,0.0,105.0,321.0,480.0,487.0,1030.0,1044.0,98.0,122.0,0.0,229.0
131.0,105.0,129.0,0.0,0.0,100.0,0.0,158.0,0.0,432.0,436.0,1013.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,199.0,0.0,0.0,207.0,0.0,105.0,315.0,480.0,487.0,1029.0,1044.0,116.0,127.0,0.0,271.0
100.0,95.0,136.0,0.0,0.0,96.0,0.0,183.0,0.0,432.0,436.0,1012.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,203.0,0.0,0.0,206.0,0.0,105.0,311.0,480.0,487.0,1030.0,1044.0,118.0,125.0,0.0,251.0
131.0,104.0,135.0,0.0,0.0,61.0,0.0,172.0,0.0,432.0,437.0,1012.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,197.0,0.0,0.0,207.0,0.0,105.0,318.0,480.0,487.0,1030.0,1045.0,116.0,128.0,0.0,240.0
162.0,113.0,122.0,0.0,0.0,71.0,0.0,65.0,0.0,432.0,437.0,1011.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,194.0,0.0,0.0,208.0,0.0,106.0,326.0,480.0,486.0,1030.0,1045.0,115.0,122.0,0.0,253.0
178.0,119.0,124.0,0.0,0.0,41.0,0.0,0.0,0.0,432.0,437.0,1012.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,192.0,0.0,0.0,209.0,0.0,123.0,325.0,480.0,487.0,1029.0,1045.0,110.0,131.0,0.0,228.0
160.0,114.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1011.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,184.0,0.0,0.0,208.0,0.0,118.0,315.0,480.0,486.0,1021.0,1044.0,120.0,135.0,0.0,233.0
122.0,101.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,1011.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,204.0,1.0,0.0,208.0,0.0,107.0,314.0,480.0,486.0,1024.0,1044.0,130.0,147.0,0.0,245.0
204.0,128.0,154.0,0.0,50.0,118.0,114.0,168.0,0.0,431.0,437.0,1010.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,207.0,33.0,0.0,208.0,0.0,105.0,321.0,480.0,486.0,1025.0,1042.0,133.0,150.0,0.0,227.0
206.0,130.0,158.0,0.0,59.0,101.0,177.0,178.0,0.0,432.0,437.0,1011.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,208.0,33.0,0.0,208.0,0.0,105.0,320.0,480.0,486.0,1025.0,1042.0,134.0,152.0,0.0,257.0
152.0,112.0,159.0,0.0,0.0,82.0,141.0,140.0,0.0,432.0,437.0,1010.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,105.0,322.0,480.0,486.0,1025.0,1041.0,134.0,152.0,0.0,244.0
113.0,98.0,159.0,0.0,0.0,0.0,19.0,119.0,0.0,431.0,437.0,1008.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,208.0,0.0,0.0,182.0,0.0,105.0,313.0,481.0,486.0,1025.0,1042.0,134.0,152.0,0.0,244.0
103.0,95.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1009.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,208.0,0.0,0.0,126.0,0.0,105.0,309.0,482.0,486.0,1025.0,1042.0,133.0,152.0,0.0,235.0
105.0,96.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,1008.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,208.0,0.0,0.0,76.0,0.0,105.0,309.0,481.0,486.0,1025.0,1042.0,134.0,152.0,0.0,232.0
115.0,98.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,1010.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,208.0,0.0,0.0,71.0,0.0,105.0,313.0,482.0,486.0,1025.0,1042.0,134.0,152.0,0.0,252.0
88.0,89.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,436.0,1010.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,208.0,0.0,0.0,75.0,0.0,105.0,308.0,482.0,486.0,1026.0,1041.0,135.0,152.0,0.0,249.0
98.0,93.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1009.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,208.0,0.0,0.0,77.0,0.0,105.0,309.0,482.0,486.0,1026.0,1041.0,135.0,152.0,0.0,230.0
71.0,84.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1010.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,208.0,0.0,0.0,76.0,0.0,105.0,304.0,482.0,486.0,1026.0,1041.0,134.0,152.0,0.0,261.0
128.0,103.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,1010.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,206.0,0.0,0.0,75.0,0.0,105.0,314.0,481.0,486.0,1026.0,1041.0,129.0,152.0,0.0,254.0
145.0,108.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,1009.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,201.0,0.0,0.0,77.0,0.0,105.0,318.0,482.0,486.0,1026.0,1041.0,112.0,145.0,0.0,240.0
143.0,107.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,1010.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,202.0,0.0,0.0,78.0,0.0,105.0,313.0,482.0,486.0,1026.0,1041.0,122.0,148.0,0.0,249.0
159.0,113.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1010.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,194.0,0.0,0.0,111.0,0.0,105.0,323.0,482.0,486.0,1026.0,1042.0,96.0,107.0,0.0,236.0
96.0,93.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,437.0,1011.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,205.0,0.0,0.0,184.0,0.0,105.0,307.0,481.0,486.0,1026.0,1041.0,124.0,132.0,0.0,238.0
