Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
281.0,155.0,13.0,0.0,0.0,68.0,94.0,0.0,129.0,433.0,438.0,0.0,1032.0,0.0,108.0,0.0,114.0,111.0,132.0,103.0,0.0,0.0,384.0,20.0,0.0,343.0,208.0,342.0,119.0,383.0,0.0,0.0,1007.0,1032.0,5.0,5.0,354.0,258.0
268.0,151.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,0.0,1031.0,0.0,7.0,0.0,113.0,112.0,132.0,103.0,0.0,0.0,384.0,15.0,0.0,344.0,208.0,318.0,119.0,382.0,0.0,0.0,1007.0,1032.0,0.0,8.0,353.0,238.0
267.0,150.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,0.0,1033.0,0.0,0.0,0.0,100.0,113.0,120.0,102.0,0.0,0.0,384.0,117.0,0.0,331.0,208.0,304.0,119.0,378.0,0.0,0.0,1007.0,1031.0,47.0,90.0,353.0,118.0
92.0,92.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,0.0,1033.0,0.0,0.0,0.0,0.0,61.0,41.0,88.0,0.0,0.0,268.0,154.0,0.0,187.0,203.0,225.0,119.0,286.0,0.0,0.0,1007.0,1031.0,104.0,141.0,354.0,115.0
102.0,96.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,0.0,1033.0,0.0,0.0,0.0,0.0,52.0,34.0,96.0,0.0,0.0,279.0,181.0,0.0,194.0,147.0,186.0,119.0,253.0,0.0,0.0,1007.0,1032.0,98.0,137.0,350.0,119.0
243.0,140.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,0.0,1034.0,0.0,0.0,0.0,65.0,71.0,67.0,103.0,0.0,0.0,383.0,164.0,0.0,298.0,194.0,263.0,119.0,360.0,0.0,0.0,1006.0,1032.0,82.0,113.0,354.0,230.0
283.0,155.0,109.0,0.0,8.0,0.0,0.0,0.0,59.0,433.0,438.0,0.0,1034.0,0.0,38.0,0.0,130.0,128.0,139.0,104.0,0.0,0.0,383.0,145.0,5.0,342.0,208.0,340.0,119.0,390.0,0.0,0.0,1007.0,1032.0,61.0,105.0,353.0,252.0
282.0,155.0,122.0,0.0,123.0,0.0,124.0,0.0,120.0,433.0,438.0,0.0,1033.0,0.0,110.0,0.0,154.0,147.0,155.0,100.0,0.0,0.0,350.0,162.0,20.0,362.0,208.0,343.0,113.0,381.0,0.0,0.0,1009.0,1033.0,78.0,130.0,350.0,255.0
282.0,155.0,122.0,0.0,3.0,0.0,0.0,0.0,111.0,433.0,438.0,0.0,1032.0,0.0,86.0,0.0,134.0,133.0,146.0,101.0,0.0,0.0,384.0,174.0,0.0,363.0,208.0,343.0,107.0,358.0,0.0,0.0,1012.0,1035.0,82.0,134.0,348.0,262.0
282.0,155.0,106.0,0.0,0.0,0.0,0.0,0.0,53.0,433.0,438.0,0.0,1032.0,0.0,78.0,0.0,126.0,126.0,141.0,101.0,0.0,0.0,384.0,164.0,0.0,363.0,208.0,343.0,107.0,363.0,0.0,0.0,1011.0,1037.0,93.0,149.0,349.0,257.0
282.0,155.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,438.0,0.0,1031.0,0.0,3.0,0.0,95.0,94.0,120.0,100.0,0.0,0.0,384.0,206.0,0.0,353.0,208.0,289.0,107.0,359.0,0.0,0.0,1011.0,1039.0,118.0,164.0,343.0,189.0
