Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
291.0,159.0,23.0,0.0,144.0,141.0,187.0,153.0,169.0,430.0,409.0,1007.0,0.0,0.0,0.0,0.0,137.0,150.0,153.0,97.0,0.0,0.0,397.0,13.0,24.0,26.0,336.0,200.0,345.0,91.0,415.0,0.0,0.0,0.0,1034.0,16.0,16.0,381.0,296.0
289.0,159.0,29.0,0.0,2.0,5.0,9.0,146.0,162.0,430.0,409.0,1005.0,0.0,0.0,0.0,0.0,137.0,150.0,153.0,95.0,0.0,0.0,395.0,15.0,30.0,0.0,337.0,199.0,343.0,92.0,383.0,0.0,0.0,0.0,1033.0,20.0,19.0,379.0,297.0
283.0,157.0,39.0,0.0,0.0,0.0,0.0,37.0,170.0,431.0,409.0,1004.0,0.0,0.0,0.0,0.0,137.0,151.0,153.0,97.0,0.0,0.0,395.0,23.0,44.0,0.0,259.0,199.0,294.0,100.0,366.0,0.0,0.0,0.0,1031.0,23.0,20.0,377.0,298.0
278.0,155.0,35.0,0.0,0.0,0.0,0.0,0.0,66.0,431.0,409.0,1001.0,0.0,0.0,0.0,0.0,137.0,150.0,153.0,99.0,0.0,0.0,395.0,21.0,48.0,0.0,246.0,192.0,241.0,101.0,398.0,0.0,0.0,0.0,1030.0,23.0,24.0,376.0,295.0
278.0,154.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,409.0,1001.0,0.0,0.0,0.0,0.0,137.0,150.0,153.0,98.0,0.0,0.0,395.0,23.0,55.0,9.0,307.0,190.0,288.0,103.0,415.0,0.0,0.0,0.0,1029.0,30.0,33.0,377.0,275.0
276.0,154.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,408.0,1000.0,0.0,0.0,0.0,0.0,131.0,138.0,147.0,98.0,0.0,0.0,394.0,21.0,46.0,34.0,321.0,191.0,323.0,99.0,414.0,0.0,0.0,0.0,1029.0,28.0,27.0,377.0,297.0
273.0,153.0,23.0,0.0,31.0,36.0,0.0,0.0,113.0,431.0,408.0,999.0,0.0,0.0,0.0,0.0,127.0,131.0,144.0,100.0,0.0,0.0,395.0,17.0,35.0,34.0,319.0,190.0,335.0,94.0,415.0,0.0,0.0,0.0,1027.0,21.0,24.0,377.0,298.0
275.0,153.0,28.0,0.0,80.0,79.0,0.0,23.0,43.0,431.0,408.0,1000.0,0.0,0.0,0.0,0.0,130.0,136.0,144.0,107.0,0.0,0.0,395.0,21.0,29.0,72.0,285.0,151.0,335.0,98.0,416.0,0.0,0.0,0.0,1026.0,17.0,23.0,377.0,298.0
275.0,153.0,45.0,0.0,0.0,0.0,0.0,120.0,4.0,431.0,408.0,1001.0,0.0,0.0,0.0,0.0,127.0,133.0,143.0,103.0,0.0,0.0,395.0,33.0,61.0,10.0,312.0,61.0,334.0,104.0,414.0,0.0,0.0,0.0,1028.0,32.0,38.0,378.0,295.0
275.0,153.0,45.0,0.0,0.0,25.0,0.0,118.0,0.0,431.0,408.0,1001.0,0.0,0.0,0.0,0.0,131.0,139.0,148.0,97.0,0.0,0.0,395.0,30.0,59.0,38.0,329.0,41.0,334.0,106.0,414.0,0.0,0.0,0.0,1028.0,33.0,41.0,378.0,294.0
276.0,153.0,33.0,0.0,0.0,108.0,0.0,171.0,0.0,431.0,408.0,1002.0,0.0,12.0,0.0,0.0,115.0,116.0,133.0,105.0,0.0,0.0,395.0,21.0,48.0,96.0,321.0,22.0,334.0,107.0,416.0,0.0,0.0,0.0,1029.0,30.0,31.0,378.0,296.0
282.0,156.0,34.0,0.0,0.0,0.0,0.0,138.0,0.0,431.0,408.0,1003.0,0.0,114.0,0.0,0.0,128.0,133.0,144.0,101.0,0.0,0.0,395.0,19.0,41.0,99.0,333.0,0.0,335.0,108.0,413.0,0.0,0.0,0.0,1030.0,24.0,20.0,377.0,296.0
284.0,157.0,37.0,0.0,0.0,0.0,0.0,15.0,0.0,431.0,408.0,1002.0,0.0,109.0,52.0,0.0,121.0,128.0,142.0,99.0,0.0,0.0,395.0,22.0,33.0,80.0,326.0,0.0,335.0,108.0,415.0,0.0,0.0,0.0,1030.0,21.0,29.0,377.0,296.0
285.0,158.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,408.0,1004.0,0.0,2.0,57.0,0.0,115.0,116.0,134.0,101.0,0.0,0.0,395.0,22.0,33.0,0.0,322.0,0.0,336.0,102.0,414.0,0.0,0.0,0.0,1030.0,25.0,30.0,377.0,296.0
253.0,148.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,408.0,1004.0,0.0,0.0,52.0,0.0,113.0,114.0,134.0,99.0,0.0,0.0,395.0,21.0,30.0,0.0,321.0,0.0,337.0,95.0,414.0,0.0,0.0,0.0,1030.0,24.0,31.0,374.0,296.0
244.0,143.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,408.0,1004.0,0.0,0.0,0.0,0.0,51.0,123.0,90.0,103.0,0.0,0.0,395.0,30.0,53.0,0.0,305.0,0.0,338.0,95.0,417.0,0.0,0.0,0.0,1030.0,24.0,36.0,369.0,297.0
216.0,135.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,408.0,1004.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,101.0,0.0,0.0,395.0,39.0,74.0,0.0,289.0,0.0,335.0,95.0,416.0,0.0,0.0,0.0,1029.0,37.0,53.0,369.0,247.0
189.0,125.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,408.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,394.0,41.0,77.0,0.0,240.0,0.0,300.0,95.0,417.0,0.0,0.0,0.0,1029.0,43.0,68.0,370.0,221.0
206.0,129.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,407.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,394.0,34.0,76.0,0.0,260.0,0.0,229.0,95.0,401.0,0.0,0.0,0.0,1029.0,33.0,50.0,370.0,243.0
194.0,127.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,407.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,394.0,47.0,91.0,0.0,258.0,0.0,228.0,97.0,395.0,0.0,0.0,0.0,1030.0,51.0,56.0,370.0,243.0
131.0,104.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,407.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,394.0,30.0,66.0,0.0,277.0,0.0,280.0,95.0,381.0,0.0,0.0,0.0,1031.0,45.0,61.0,372.0,208.0
205.0,130.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,407.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,394.0,13.0,25.0,0.0,274.0,0.0,324.0,96.0,401.0,0.0,0.0,0.0,1030.0,15.0,23.0,376.0,240.0
226.0,136.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,407.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,394.0,4.0,8.0,0.0,276.0,0.0,327.0,97.0,402.0,0.0,0.0,0.0,1030.0,6.0,10.0,378.0,249.0
243.0,143.0,4.0,0.0,0.0,48.0,0.0,0.0,0.0,430.0,407.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,394.0,3.0,5.0,0.0,311.0,0.0,338.0,95.0,420.0,0.0,0.0,0.0,1032.0,0.0,0.0,377.0,296.0
289.0,157.0,7.0,0.0,0.0,118.0,0.0,0.0,168.0,430.0,407.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,396.0,5.0,14.0,0.0,310.0,0.0,341.0,99.0,420.0,0.0,0.0,0.0,1034.0,2.0,1.0,377.0,298.0
288.0,157.0,9.0,0.0,0.0,111.0,0.0,0.0,170.0,431.0,407.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,397.0,6.0,17.0,14.0,292.0,0.0,343.0,96.0,403.0,0.0,0.0,0.0,1035.0,7.0,5.0,378.0,299.0
253.0,147.0,20.0,0.0,0.0,93.0,0.0,0.0,14.0,432.0,407.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,396.0,15.0,32.0,0.0,291.0,0.0,343.0,95.0,400.0,0.0,0.0,0.0,1034.0,21.0,17.0,378.0,300.0
258.0,148.0,2.0,0.0,0.0,81.0,0.0,0.0,91.0,433.0,407.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,395.0,1.0,1.0,0.0,320.0,0.0,342.0,97.0,411.0,0.0,0.0,0.0,1034.0,2.0,3.0,378.0,299.0
223.0,136.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,432.0,407.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,395.0,4.0,10.0,0.0,274.0,0.0,164.0,97.0,416.0,0.0,0.0,0.0,1033.0,1.0,0.0,377.0,273.0
164.0,119.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,407.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,395.0,9.0,24.0,0.0,247.0,0.0,0.0,96.0,417.0,0.0,0.0,0.0,1032.0,8.0,7.0,378.0,120.0
132.0,107.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,407.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,393.0,8.0,25.0,0.0,247.0,0.0,0.0,97.0,403.0,0.0,0.0,0.0,1032.0,10.0,10.0,380.0,115.0
125.0,104.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,406.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,394.0,8.0,22.0,0.0,217.0,0.0,0.0,102.0,339.0,0.0,0.0,0.0,1032.0,9.0,7.0,381.0,135.0
175.0,119.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,406.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,392.0,14.0,27.0,0.0,220.0,0.0,17.0,99.0,335.0,0.0,0.0,0.0,1031.0,9.0,6.0,379.0,126.0
221.0,135.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,406.0,1004.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,101.0,0.0,0.0,393.0,14.0,35.0,0.0,266.0,0.0,272.0,96.0,411.0,0.0,0.0,0.0,1031.0,18.0,20.0,381.0,207.0
212.0,132.0,27.0,0.0,0.0,0.0,0.0,0.0,16.0,433.0,406.0,1005.0,0.0,0.0,0.0,0.0,0.0,47.0,18.0,101.0,0.0,0.0,394.0,24.0,53.0,0.0,253.0,0.0,296.0,97.0,417.0,0.0,0.0,0.0,1033.0,23.0,23.0,381.0,290.0
217.0,134.0,20.0,0.0,0.0,0.0,0.0,0.0,129.0,433.0,406.0,1006.0,0.0,0.0,0.0,0.0,31.0,97.0,53.0,100.0,0.0,0.0,394.0,17.0,43.0,0.0,247.0,0.0,318.0,97.0,409.0,0.0,0.0,0.0,1034.0,23.0,23.0,380.0,299.0
277.0,153.0,22.0,0.0,0.0,0.0,0.0,0.0,18.0,432.0,405.0,1007.0,0.0,0.0,0.0,0.0,108.0,120.0,120.0,101.0,0.0,0.0,395.0,19.0,52.0,0.0,255.0,0.0,322.0,96.0,417.0,0.0,0.0,0.0,1034.0,28.0,27.0,382.0,297.0
288.0,157.0,12.0,0.0,0.0,0.0,0.0,84.0,156.0,432.0,406.0,1009.0,0.0,0.0,0.0,0.0,116.0,120.0,135.0,102.0,0.0,0.0,396.0,8.0,22.0,34.0,310.0,0.0,324.0,97.0,412.0,0.0,0.0,0.0,1034.0,11.0,15.0,380.0,297.0
283.0,157.0,18.0,0.0,0.0,136.0,187.0,150.0,158.0,432.0,406.0,1009.0,0.0,0.0,0.0,0.0,135.0,148.0,151.0,102.0,0.0,0.0,397.0,13.0,30.0,33.0,304.0,0.0,339.0,98.0,409.0,0.0,0.0,0.0,1035.0,14.0,12.0,380.0,275.0
237.0,141.0,15.0,0.0,0.0,2.0,2.0,0.0,4.0,432.0,406.0,1011.0,0.0,0.0,0.0,0.0,33.0,149.0,85.0,101.0,0.0,0.0,396.0,11.0,24.0,0.0,295.0,0.0,335.0,98.0,405.0,0.0,0.0,0.0,1035.0,11.0,10.0,191.0,221.0
205.0,132.0,18.0,0.0,0.0,38.0,0.0,0.0,0.0,432.0,406.0,1011.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,102.0,0.0,0.0,394.0,12.0,33.0,0.0,273.0,0.0,297.0,97.0,421.0,0.0,0.0,0.0,1036.0,15.0,14.0,0.0,238.0
216.0,133.0,26.0,0.0,0.0,0.0,0.0,0.0,57.0,432.0,406.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,118.0,18.0,44.0,0.0,277.0,0.0,56.0,96.0,421.0,0.0,0.0,0.0,1036.0,21.0,22.0,0.0,237.0
215.0,135.0,23.0,0.0,0.0,0.0,0.0,0.0,122.0,432.0,406.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,17.0,43.0,0.0,283.0,0.0,0.0,98.0,420.0,0.0,0.0,0.0,1036.0,22.0,21.0,0.0,226.0
145.0,112.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,405.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,17.0,40.0,0.0,214.0,0.0,0.0,97.0,257.0,0.0,0.0,0.0,1036.0,20.0,19.0,0.0,223.0
98.0,96.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,405.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,14.0,40.0,0.0,197.0,0.0,0.0,98.0,240.0,0.0,0.0,0.0,1037.0,20.0,23.0,0.0,242.0
181.0,120.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,405.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,13.0,28.0,0.0,205.0,0.0,0.0,95.0,240.0,0.0,0.0,0.0,1038.0,14.0,16.0,0.0,249.0
181.0,124.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,405.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,10.0,28.0,0.0,222.0,0.0,0.0,95.0,240.0,0.0,0.0,0.0,1038.0,16.0,14.0,0.0,226.0
111.0,99.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,403.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,6.0,18.0,0.0,241.0,0.0,0.0,92.0,394.0,0.0,0.0,0.0,1037.0,10.0,8.0,0.0,238.0
121.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,405.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,3.0,9.0,235.0,0.0,0.0,91.0,384.0,0.0,0.0,0.0,1036.0,2.0,1.0,0.0,262.0
197.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,405.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,96.0,342.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,291.0
150.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,405.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,96.0,324.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,282.0
153.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,405.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,94.0,346.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,243.0
109.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,405.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,94.0,244.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,239.0
83.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,405.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,95.0,240.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,245.0
99.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,405.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,96.0,240.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,248.0
137.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,406.0,1007.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,94.0,240.0,0.0,0.0,0.0,1035.0,0.0,0.0,21.0,243.0
146.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,406.0,1006.0,0.0,0.0,0.0,0.0,53.0,0.0,16.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,96.0,240.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,254.0
189.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,405.0,1007.0,0.0,0.0,0.0,0.0,98.0,0.0,52.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,96.0,401.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,241.0
222.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,405.0,1007.0,0.0,0.0,0.0,0.0,88.0,0.0,51.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,31.0,96.0,417.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,242.0
223.0,136.0,2.0,0.0,0.0,2.0,0.0,130.0,144.0,431.0,404.0,1008.0,0.0,0.0,0.0,0.0,141.0,0.0,73.0,99.0,0.0,0.0,0.0,2.0,1.0,67.0,292.0,0.0,28.0,95.0,418.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,297.0
287.0,157.0,6.0,0.0,135.0,139.0,125.0,174.0,176.0,432.0,404.0,1008.0,0.0,0.0,0.0,0.0,141.0,0.0,74.0,105.0,0.0,0.0,0.0,6.0,8.0,68.0,323.0,0.0,320.0,95.0,418.0,0.0,0.0,0.0,1035.0,2.0,2.0,0.0,295.0
288.0,157.0,9.0,0.0,16.0,99.0,101.0,155.0,156.0,432.0,404.0,1008.0,0.0,0.0,0.0,0.0,141.0,0.0,73.0,102.0,0.0,0.0,0.0,10.0,10.0,34.0,312.0,0.0,340.0,96.0,419.0,0.0,0.0,0.0,1035.0,5.0,5.0,0.0,289.0
276.0,154.0,13.0,0.0,0.0,28.0,0.0,94.0,132.0,431.0,404.0,1008.0,0.0,0.0,0.0,0.0,132.0,0.0,67.0,101.0,0.0,0.0,0.0,14.0,18.0,33.0,303.0,0.0,342.0,97.0,416.0,0.0,0.0,0.0,1036.0,13.0,13.0,0.0,296.0
230.0,137.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,404.0,1009.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,101.0,0.0,0.0,0.0,27.0,43.0,0.0,329.0,0.0,273.0,96.0,408.0,0.0,0.0,0.0,1036.0,23.0,28.0,0.0,250.0
256.0,146.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,404.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,19.0,57.0,0.0,359.0,0.0,12.0,96.0,411.0,0.0,0.0,0.0,1036.0,36.0,30.0,0.0,282.0
241.0,144.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,404.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,24.0,41.0,0.0,355.0,0.0,0.0,94.0,408.0,0.0,0.0,0.0,1036.0,20.0,30.0,0.0,296.0
199.0,127.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,404.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,43.0,71.0,0.0,314.0,0.0,0.0,96.0,280.0,0.0,0.0,0.0,1036.0,27.0,54.0,0.0,266.0
205.0,130.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,404.0,1011.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,85.0,0.0,0.0,0.0,56.0,93.0,0.0,234.0,0.0,32.0,97.0,264.0,0.0,0.0,0.0,1036.0,30.0,60.0,0.0,232.0
234.0,139.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,404.0,1011.0,0.0,0.0,0.0,0.0,0.0,97.0,48.0,92.0,0.0,0.0,60.0,72.0,105.0,0.0,244.0,0.0,300.0,96.0,269.0,0.0,0.0,0.0,1037.0,40.0,68.0,0.0,235.0
287.0,154.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,404.0,1011.0,0.0,0.0,0.0,0.0,0.0,113.0,63.0,99.0,0.0,0.0,230.0,68.0,133.0,0.0,352.0,0.0,303.0,97.0,384.0,0.0,0.0,0.0,1038.0,56.0,75.0,0.0,290.0
291.0,156.0,62.0,0.0,0.0,82.0,0.0,0.0,77.0,430.0,404.0,1010.0,0.0,0.0,0.0,0.0,0.0,130.0,70.0,96.0,0.0,0.0,383.0,42.0,102.0,29.0,325.0,0.0,335.0,102.0,377.0,0.0,0.0,0.0,1037.0,55.0,97.0,0.0,296.0
