Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
241.0,135.0,156.0,104.0,104.0,0.0,0.0,167.0,0.0,0.0,0.0,1021.0,1041.0,148.0,0.0,79.0,162.0,0.0,118.0,149.0,143.0,42.0,383.0,162.0,204.0,7.0,83.0,205.0,292.0,346.0,80.0,119.0,312.0,488.0,493.0,0.0,1037.0,142.0,173.0,0.0,357.0,300.0
285.0,153.0,156.0,80.0,153.0,0.0,0.0,218.0,0.0,0.0,0.0,1021.0,1041.0,147.0,0.0,79.0,162.0,0.0,118.0,149.0,143.0,41.0,384.0,162.0,200.0,0.0,174.0,204.0,285.0,346.0,80.0,121.0,370.0,487.0,493.0,0.0,1037.0,142.0,174.0,0.0,354.0,292.0
247.0,142.0,156.0,98.0,131.0,0.0,0.0,196.0,0.0,0.0,0.0,1021.0,1041.0,148.0,0.0,79.0,162.0,0.0,118.0,148.0,142.0,42.0,384.0,162.0,208.0,0.0,349.0,203.0,285.0,346.0,80.0,121.0,367.0,488.0,493.0,0.0,1037.0,143.0,175.0,0.0,354.0,303.0
193.0,124.0,156.0,2.0,103.0,0.0,0.0,3.0,0.0,0.0,0.0,1022.0,970.0,148.0,0.0,79.0,161.0,0.0,118.0,148.0,142.0,41.0,385.0,162.0,211.0,0.0,356.0,202.0,289.0,345.0,80.0,120.0,360.0,487.0,488.0,0.0,1037.0,143.0,174.0,0.0,361.0,301.0
224.0,133.0,153.0,0.0,110.0,0.0,0.0,134.0,100.0,0.0,0.0,1023.0,704.0,148.0,6.0,78.0,160.0,0.0,118.0,148.0,142.0,41.0,385.0,162.0,210.0,24.0,359.0,204.0,279.0,346.0,79.0,120.0,371.0,487.0,488.0,0.0,1038.0,141.0,173.0,0.0,355.0,300.0
182.0,121.0,153.0,0.0,61.0,0.0,0.0,102.0,17.0,0.0,0.0,1023.0,705.0,148.0,106.0,105.0,160.0,0.0,118.0,147.0,142.0,41.0,385.0,162.0,204.0,0.0,359.0,203.0,272.0,345.0,79.0,120.0,371.0,485.0,488.0,0.0,1038.0,130.0,171.0,0.0,351.0,300.0
207.0,126.0,152.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,1021.0,707.0,152.0,152.0,161.0,160.0,0.0,119.0,147.0,142.0,41.0,385.0,162.0,187.0,0.0,359.0,203.0,267.0,345.0,79.0,120.0,371.0,485.0,488.0,0.0,1037.0,120.0,163.0,0.0,352.0,295.0
197.0,125.0,152.0,0.0,0.0,123.0,0.0,20.0,0.0,0.0,0.0,1022.0,706.0,151.0,153.0,161.0,160.0,0.0,118.0,147.0,142.0,41.0,385.0,162.0,188.0,0.0,359.0,203.0,261.0,344.0,79.0,119.0,371.0,485.0,488.0,0.0,1038.0,116.0,164.0,0.0,354.0,277.0
211.0,129.0,153.0,0.0,0.0,139.0,0.0,7.0,0.0,0.0,0.0,1023.0,706.0,152.0,153.0,161.0,160.0,0.0,119.0,147.0,142.0,41.0,385.0,161.0,195.0,0.0,359.0,203.0,267.0,344.0,78.0,120.0,371.0,485.0,488.0,0.0,1038.0,125.0,169.0,0.0,356.0,285.0
246.0,140.0,153.0,0.0,0.0,76.0,0.0,190.0,0.0,0.0,0.0,1022.0,706.0,151.0,153.0,161.0,160.0,0.0,118.0,147.0,142.0,41.0,384.0,162.0,209.0,0.0,359.0,203.0,292.0,344.0,77.0,120.0,371.0,486.0,488.0,0.0,1040.0,141.0,173.0,0.0,356.0,289.0
163.0,115.0,154.0,0.0,0.0,6.0,0.0,112.0,0.0,0.0,0.0,1022.0,707.0,151.0,153.0,161.0,151.0,0.0,118.0,147.0,142.0,41.0,384.0,162.0,211.0,0.0,359.0,203.0,292.0,344.0,73.0,117.0,371.0,486.0,488.0,0.0,1038.0,143.0,173.0,0.0,354.0,286.0
157.0,111.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,708.0,152.0,103.0,147.0,145.0,0.0,116.0,135.0,138.0,41.0,376.0,162.0,212.0,0.0,358.0,204.0,293.0,343.0,71.0,119.0,371.0,486.0,488.0,0.0,1036.0,144.0,173.0,0.0,355.0,283.0
134.0,104.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,707.0,152.0,0.0,81.0,141.0,0.0,7.0,135.0,73.0,41.0,358.0,137.0,198.0,0.0,345.0,204.0,292.0,310.0,70.0,118.0,363.0,486.0,488.0,0.0,1035.0,141.0,172.0,0.0,355.0,280.0
196.0,124.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,706.0,152.0,0.0,80.0,119.0,0.0,0.0,145.0,74.0,41.0,106.0,38.0,76.0,19.0,238.0,204.0,74.0,343.0,61.0,118.0,371.0,485.0,488.0,0.0,1035.0,50.0,47.0,0.0,356.0,291.0
181.0,118.0,19.0,31.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,1024.0,707.0,153.0,0.0,80.0,125.0,0.0,0.0,147.0,75.0,41.0,0.0,22.0,14.0,16.0,325.0,204.0,8.0,343.0,64.0,120.0,371.0,485.0,488.0,0.0,1036.0,0.0,4.0,0.0,353.0,294.0
178.0,117.0,63.0,44.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1023.0,706.0,152.0,0.0,80.0,100.0,0.0,0.0,150.0,76.0,41.0,0.0,75.0,84.0,2.0,217.0,204.0,79.0,343.0,53.0,120.0,371.0,485.0,488.0,0.0,1036.0,28.0,48.0,0.0,350.0,295.0
161.0,113.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,706.0,152.0,0.0,80.0,95.0,0.0,0.0,150.0,76.0,41.0,0.0,100.0,122.0,0.0,173.0,204.0,130.0,340.0,51.0,120.0,367.0,487.0,488.0,0.0,1036.0,48.0,69.0,0.0,357.0,299.0
173.0,117.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,705.0,152.0,0.0,80.0,95.0,0.0,0.0,150.0,76.0,41.0,0.0,99.0,118.0,0.0,196.0,204.0,137.0,73.0,52.0,120.0,318.0,487.0,488.0,0.0,1036.0,44.0,78.0,0.0,358.0,298.0
156.0,109.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,152.0,0.0,80.0,95.0,0.0,0.0,150.0,76.0,41.0,0.0,86.0,108.0,0.0,308.0,204.0,149.0,0.0,51.0,120.0,239.0,488.0,488.0,0.0,1036.0,54.0,77.0,0.0,357.0,285.0
281.0,150.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,704.0,152.0,0.0,80.0,125.0,0.0,0.0,148.0,75.0,41.0,0.0,59.0,63.0,13.0,328.0,204.0,85.0,0.0,62.0,120.0,239.0,488.0,488.0,0.0,1036.0,29.0,38.0,0.0,355.0,285.0
173.0,117.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,704.0,152.0,0.0,80.0,131.0,0.0,0.0,149.0,75.0,41.0,0.0,39.0,44.0,21.0,326.0,204.0,62.0,0.0,66.0,120.0,309.0,487.0,488.0,0.0,1037.0,15.0,31.0,0.0,354.0,303.0
189.0,121.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,705.0,152.0,56.0,88.0,146.0,15.0,0.0,148.0,75.0,41.0,0.0,30.0,33.0,0.0,212.0,204.0,48.0,7.0,71.0,120.0,305.0,488.0,488.0,0.0,1037.0,15.0,21.0,0.0,353.0,303.0
199.0,126.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,706.0,152.0,148.0,158.0,112.0,111.0,0.0,147.0,75.0,42.0,129.0,75.0,103.0,0.0,218.0,204.0,122.0,247.0,98.0,120.0,360.0,489.0,488.0,0.0,1037.0,54.0,83.0,0.0,355.0,299.0
234.0,136.0,45.0,0.0,0.0,100.0,0.0,76.0,0.0,0.0,0.0,1022.0,704.0,152.0,152.0,160.0,157.0,157.0,0.0,151.0,76.0,42.0,372.0,50.0,13.0,21.0,359.0,204.0,21.0,341.0,161.0,120.0,362.0,489.0,488.0,0.0,1038.0,11.0,16.0,0.0,352.0,298.0
210.0,129.0,121.0,0.0,0.0,54.0,0.0,186.0,0.0,0.0,0.0,1021.0,704.0,153.0,153.0,161.0,159.0,158.0,0.0,152.0,76.0,41.0,381.0,131.0,150.0,33.0,346.0,204.0,145.0,342.0,162.0,120.0,371.0,489.0,486.0,0.0,1037.0,42.0,111.0,0.0,354.0,304.0
155.0,111.0,147.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1025.0,705.0,152.0,153.0,161.0,134.0,136.0,0.0,151.0,76.0,42.0,381.0,156.0,193.0,0.0,323.0,204.0,235.0,344.0,147.0,121.0,369.0,489.0,487.0,0.0,1037.0,95.0,161.0,0.0,352.0,304.0
117.0,98.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,706.0,153.0,153.0,161.0,120.0,122.0,0.0,151.0,77.0,42.0,382.0,155.0,212.0,0.0,302.0,204.0,293.0,343.0,138.0,121.0,368.0,489.0,487.0,0.0,1038.0,142.0,173.0,0.0,351.0,300.0
155.0,110.0,150.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1027.0,706.0,153.0,153.0,162.0,141.0,143.0,0.0,153.0,77.0,42.0,382.0,153.0,211.0,0.0,338.0,203.0,278.0,344.0,150.0,120.0,367.0,489.0,487.0,0.0,1038.0,125.0,167.0,0.0,352.0,289.0
123.0,99.0,147.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,1027.0,707.0,151.0,153.0,161.0,150.0,151.0,0.0,153.0,77.0,42.0,382.0,154.0,210.0,0.0,331.0,203.0,284.0,344.0,156.0,119.0,367.0,489.0,487.0,0.0,1037.0,136.0,169.0,0.0,347.0,299.0
159.0,113.0,145.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1025.0,706.0,153.0,128.0,155.0,149.0,150.0,0.0,153.0,77.0,42.0,385.0,157.0,211.0,0.0,362.0,204.0,280.0,345.0,156.0,120.0,367.0,489.0,487.0,0.0,1037.0,128.0,163.0,0.0,348.0,289.0
137.0,104.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,707.0,154.0,90.0,141.0,133.0,134.0,0.0,146.0,75.0,42.0,386.0,156.0,212.0,0.0,362.0,202.0,291.0,346.0,146.0,121.0,368.0,489.0,487.0,0.0,1037.0,136.0,168.0,0.0,350.0,284.0
153.0,110.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,152.0,126.0,151.0,116.0,117.0,0.0,136.0,70.0,41.0,384.0,157.0,212.0,0.0,362.0,194.0,292.0,346.0,135.0,121.0,368.0,489.0,487.0,0.0,1038.0,141.0,172.0,0.0,350.0,294.0
152.0,107.0,149.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,1023.0,702.0,154.0,155.0,163.0,112.0,114.0,0.0,152.0,76.0,41.0,388.0,157.0,212.0,0.0,362.0,200.0,288.0,347.0,133.0,122.0,368.0,489.0,487.0,0.0,1037.0,139.0,167.0,0.0,349.0,223.0
280.0,150.0,147.0,0.0,16.0,87.0,0.0,163.0,159.0,0.0,0.0,1024.0,718.0,154.0,155.0,163.0,116.0,118.0,0.0,154.0,77.0,41.0,356.0,158.0,211.0,0.0,348.0,205.0,278.0,348.0,136.0,121.0,350.0,489.0,487.0,0.0,1038.0,131.0,162.0,0.0,349.0,250.0
250.0,143.0,145.0,0.0,0.0,56.0,0.0,177.0,173.0,0.0,0.0,1024.0,768.0,156.0,157.0,164.0,140.0,142.0,0.0,154.0,77.0,41.0,387.0,157.0,209.0,0.0,339.0,204.0,274.0,348.0,150.0,121.0,340.0,489.0,492.0,0.0,1038.0,121.0,167.0,0.0,350.0,301.0
201.0,125.0,147.0,0.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,1023.0,878.0,156.0,117.0,151.0,162.0,162.0,0.0,153.0,77.0,41.0,386.0,158.0,210.0,22.0,360.0,201.0,276.0,347.0,163.0,121.0,368.0,489.0,495.0,0.0,1039.0,124.0,166.0,0.0,349.0,302.0
181.0,119.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1004.0,157.0,0.0,82.0,160.0,160.0,0.0,148.0,76.0,41.0,113.0,158.0,211.0,1.0,362.0,206.0,284.0,344.0,163.0,121.0,368.0,488.0,495.0,0.0,1039.0,133.0,169.0,0.0,353.0,305.0
153.0,112.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1026.0,157.0,0.0,82.0,28.0,152.0,0.0,115.0,63.0,41.0,0.0,158.0,211.0,0.0,346.0,197.0,284.0,64.0,99.0,122.0,368.0,488.0,495.0,0.0,1039.0,132.0,171.0,0.0,349.0,289.0
198.0,125.0,148.0,0.0,36.0,0.0,0.0,56.0,0.0,0.0,0.0,1025.0,1026.0,157.0,0.0,82.0,0.0,133.0,0.0,130.0,68.0,41.0,0.0,156.0,205.0,25.0,55.0,197.0,264.0,0.0,68.0,122.0,361.0,488.0,495.0,0.0,1039.0,109.0,169.0,0.0,352.0,277.0
236.0,134.0,92.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1026.0,157.0,0.0,82.0,0.0,150.0,0.0,138.0,72.0,41.0,0.0,110.0,157.0,7.0,0.0,195.0,182.0,0.0,75.0,122.0,366.0,488.0,495.0,0.0,1039.0,68.0,103.0,0.0,352.0,254.0
199.0,127.0,53.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1025.0,1025.0,157.0,0.0,82.0,0.0,164.0,0.0,132.0,70.0,41.0,0.0,67.0,81.0,20.0,0.0,191.0,99.0,0.0,80.0,120.0,368.0,487.0,495.0,0.0,1041.0,33.0,29.0,0.0,353.0,262.0
224.0,133.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1022.0,158.0,0.0,82.0,0.0,153.0,0.0,147.0,75.0,42.0,0.0,47.0,39.0,6.0,0.0,191.0,35.0,0.0,74.0,117.0,369.0,487.0,495.0,0.0,1042.0,12.0,5.0,0.0,359.0,245.0
208.0,128.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,1023.0,158.0,0.0,82.0,0.0,135.0,0.0,139.0,73.0,42.0,0.0,34.0,32.0,0.0,0.0,191.0,35.0,0.0,68.0,121.0,366.0,488.0,495.0,0.0,1041.0,10.0,8.0,0.0,364.0,241.0
177.0,117.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,1025.0,159.0,0.0,82.0,0.0,135.0,0.0,110.0,62.0,42.0,0.0,24.0,18.0,0.0,0.0,191.0,15.0,0.0,68.0,122.0,366.0,489.0,495.0,0.0,1042.0,4.0,12.0,0.0,366.0,281.0
205.0,126.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,1024.0,159.0,17.0,82.0,0.0,96.0,0.0,151.0,76.0,42.0,0.0,26.0,24.0,0.0,0.0,191.0,17.0,30.0,53.0,119.0,366.0,489.0,495.0,0.0,1042.0,4.0,17.0,0.0,366.0,281.0
201.0,127.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1024.0,158.0,78.0,114.0,0.0,147.0,15.0,138.0,72.0,42.0,131.0,12.0,16.0,0.0,0.0,192.0,13.0,309.0,71.0,120.0,366.0,489.0,495.0,0.0,1042.0,2.0,10.0,0.0,367.0,284.0
219.0,131.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1024.0,1023.0,158.0,135.0,157.0,0.0,164.0,91.0,137.0,104.0,42.0,371.0,3.0,2.0,4.0,84.0,195.0,4.0,336.0,78.0,118.0,366.0,489.0,495.0,0.0,1042.0,1.0,2.0,0.0,366.0,276.0
232.0,136.0,0.0,0.0,1.0,21.0,2.0,114.0,23.0,0.0,0.0,1023.0,1023.0,158.0,161.0,166.0,7.0,161.0,119.0,154.0,145.0,42.0,384.0,0.0,0.0,7.0,344.0,195.0,0.0,344.0,77.0,120.0,368.0,489.0,495.0,0.0,1042.0,0.0,0.0,0.0,359.0,307.0
273.0,148.0,0.0,94.0,100.0,98.0,164.0,175.0,171.0,0.0,0.0,1022.0,1023.0,158.0,161.0,166.0,100.0,113.0,119.0,154.0,146.0,42.0,385.0,0.0,0.0,30.0,359.0,203.0,0.0,344.0,96.0,122.0,363.0,489.0,495.0,0.0,1042.0,0.0,0.0,0.0,360.0,307.0
292.0,153.0,0.0,81.0,83.0,88.0,2.0,213.0,215.0,0.0,0.0,1023.0,1023.0,158.0,161.0,166.0,157.0,157.0,119.0,154.0,147.0,42.0,385.0,0.0,0.0,33.0,361.0,205.0,0.0,342.0,158.0,122.0,366.0,488.0,495.0,0.0,1042.0,0.0,0.0,0.0,367.0,306.0
219.0,133.0,0.0,0.0,98.0,102.0,0.0,137.0,4.0,0.0,0.0,1024.0,1034.0,157.0,161.0,166.0,165.0,165.0,119.0,154.0,147.0,42.0,386.0,0.0,0.0,33.0,358.0,205.0,0.0,343.0,166.0,122.0,375.0,487.0,495.0,0.0,1043.0,0.0,0.0,0.0,369.0,306.0
272.0,149.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1042.0,156.0,160.0,166.0,165.0,164.0,118.0,153.0,147.0,42.0,386.0,3.0,1.0,33.0,362.0,205.0,2.0,349.0,166.0,122.0,369.0,488.0,495.0,0.0,1045.0,0.0,0.0,0.0,372.0,307.0
212.0,131.0,3.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1024.0,1042.0,156.0,159.0,166.0,164.0,163.0,118.0,152.0,146.0,42.0,387.0,7.0,3.0,26.0,362.0,203.0,5.0,348.0,166.0,121.0,375.0,487.0,495.0,0.0,1043.0,0.0,1.0,0.0,374.0,308.0
160.0,113.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1042.0,156.0,152.0,164.0,156.0,157.0,118.0,151.0,146.0,42.0,389.0,17.0,13.0,1.0,362.0,199.0,12.0,349.0,161.0,122.0,374.0,487.0,495.0,0.0,1042.0,5.0,9.0,0.0,375.0,307.0
157.0,112.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1041.0,157.0,132.0,158.0,148.0,150.0,120.0,151.0,146.0,42.0,390.0,29.0,25.0,0.0,362.0,196.0,25.0,349.0,156.0,122.0,374.0,487.0,495.0,0.0,1042.0,10.0,17.0,0.0,376.0,270.0
190.0,121.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1042.0,157.0,87.0,141.0,139.0,141.0,120.0,151.0,146.0,42.0,390.0,30.0,26.0,0.0,362.0,199.0,25.0,351.0,150.0,110.0,374.0,487.0,495.0,0.0,1043.0,12.0,15.0,0.0,375.0,272.0
166.0,115.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1041.0,157.0,93.0,143.0,156.0,158.0,120.0,152.0,146.0,42.0,389.0,42.0,34.0,0.0,362.0,202.0,42.0,350.0,161.0,113.0,374.0,487.0,495.0,0.0,1043.0,18.0,26.0,0.0,375.0,282.0
238.0,136.0,34.0,23.0,52.0,113.0,52.0,156.0,124.0,0.0,0.0,1024.0,1039.0,156.0,153.0,159.0,160.0,161.0,120.0,154.0,147.0,42.0,389.0,54.0,43.0,2.0,362.0,203.0,62.0,351.0,163.0,106.0,370.0,487.0,495.0,0.0,1039.0,28.0,37.0,0.0,374.0,296.0
292.0,154.0,46.0,79.0,91.0,94.0,110.0,164.0,165.0,0.0,0.0,1024.0,1041.0,156.0,159.0,164.0,165.0,165.0,120.0,155.0,147.0,46.0,389.0,78.0,63.0,37.0,361.0,203.0,83.0,350.0,166.0,105.0,343.0,487.0,495.0,0.0,1041.0,40.0,49.0,0.0,377.0,307.0
291.0,153.0,55.0,28.0,51.0,91.0,0.0,161.0,143.0,0.0,0.0,1024.0,1042.0,157.0,143.0,160.0,165.0,165.0,120.0,155.0,147.0,47.0,388.0,94.0,76.0,18.0,351.0,204.0,108.0,350.0,166.0,105.0,323.0,487.0,495.0,0.0,1043.0,57.0,62.0,0.0,379.0,307.0
230.0,137.0,62.0,0.0,0.0,105.0,0.0,3.0,0.0,0.0,0.0,1025.0,1042.0,158.0,72.0,136.0,166.0,165.0,106.0,127.0,135.0,47.0,388.0,107.0,86.0,0.0,361.0,204.0,118.0,350.0,166.0,105.0,368.0,487.0,494.0,0.0,1042.0,58.0,69.0,0.0,379.0,307.0
215.0,132.0,52.0,0.0,0.0,2.0,0.0,109.0,0.0,0.0,0.0,1025.0,1043.0,159.0,0.0,81.0,166.0,166.0,36.0,127.0,91.0,47.0,387.0,80.0,66.0,22.0,362.0,205.0,93.0,322.0,166.0,105.0,370.0,487.0,495.0,0.0,1041.0,46.0,48.0,0.0,377.0,307.0
194.0,123.0,45.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1025.0,1042.0,27.0,0.0,17.0,137.0,138.0,0.0,22.0,7.0,47.0,387.0,68.0,54.0,20.0,337.0,204.0,81.0,331.0,148.0,105.0,370.0,487.0,494.0,0.0,1040.0,42.0,49.0,0.0,377.0,307.0
177.0,118.0,54.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,1025.0,1042.0,0.0,0.0,0.0,167.0,162.0,0.0,0.0,0.0,47.0,386.0,80.0,61.0,27.0,361.0,204.0,87.0,308.0,166.0,105.0,372.0,487.0,494.0,0.0,1040.0,46.0,56.0,0.0,378.0,306.0
