Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
247.0,142.0,74.0,0.0,102.0,86.0,138.0,0.0,174.0,456.0,438.0,1031.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,50.0,0.0,112.0,93.0,142.0,6.0,260.0,0.0,151.0,354.0,0.0,132.0,353.0,479.0,494.0,0.0,1042.0,64.0,60.0,0.0,368.0,303.0
244.0,141.0,85.0,0.0,3.0,0.0,0.0,0.0,4.0,457.0,438.0,1028.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,126.0,82.0,139.0,0.0,250.0,0.0,154.0,253.0,0.0,132.0,331.0,479.0,494.0,0.0,1042.0,66.0,58.0,0.0,365.0,281.0
213.0,130.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,437.0,1025.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,119.0,95.0,138.0,0.0,248.0,0.0,161.0,237.0,0.0,131.0,362.0,479.0,494.0,0.0,1042.0,73.0,71.0,0.0,365.0,269.0
245.0,140.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1024.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,96.0,95.0,117.0,0.0,226.0,0.0,143.0,190.0,0.0,129.0,325.0,477.0,494.0,0.0,1042.0,64.0,72.0,0.0,364.0,277.0
244.0,143.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1024.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,77.0,75.0,96.0,0.0,194.0,0.0,124.0,205.0,0.0,128.0,289.0,477.0,494.0,0.0,1042.0,52.0,58.0,0.0,365.0,291.0
222.0,133.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1024.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,54.0,68.0,70.0,0.0,173.0,0.0,103.0,244.0,0.0,128.0,253.0,477.0,494.0,0.0,1042.0,44.0,46.0,0.0,363.0,288.0
183.0,121.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1024.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,56.0,62.0,53.0,0.0,199.0,0.0,74.0,281.0,0.0,128.0,248.0,477.0,494.0,0.0,1042.0,35.0,34.0,0.0,363.0,287.0
206.0,126.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1025.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,65.0,74.0,70.0,0.0,218.0,0.0,99.0,270.0,0.0,128.0,270.0,477.0,494.0,0.0,1042.0,45.0,40.0,0.0,362.0,297.0
162.0,115.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1024.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,94.0,83.0,100.0,0.0,228.0,0.0,128.0,251.0,0.0,127.0,327.0,477.0,494.0,0.0,1042.0,55.0,55.0,0.0,350.0,291.0
161.0,111.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,438.0,1024.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,90.0,74.0,105.0,0.0,235.0,0.0,127.0,330.0,0.0,128.0,360.0,477.0,494.0,0.0,1041.0,51.0,57.0,0.0,349.0,287.0
247.0,142.0,59.0,0.0,98.0,40.0,0.0,0.0,0.0,455.0,437.0,1025.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,82.0,78.0,101.0,0.0,270.0,0.0,133.0,344.0,0.0,128.0,376.0,477.0,495.0,0.0,1041.0,53.0,57.0,0.0,352.0,285.0
269.0,149.0,74.0,0.0,86.0,85.0,0.0,0.0,0.0,455.0,438.0,1025.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,102.0,94.0,121.0,0.0,263.0,0.0,159.0,347.0,0.0,128.0,379.0,477.0,494.0,0.0,1043.0,69.0,71.0,0.0,354.0,295.0
248.0,143.0,86.0,0.0,2.0,2.0,0.0,0.0,0.0,455.0,438.0,1026.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,115.0,113.0,138.0,0.0,241.0,0.0,188.0,237.0,0.0,129.0,381.0,477.0,494.0,0.0,1042.0,86.0,84.0,0.0,351.0,284.0
258.0,144.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1026.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,128.0,113.0,152.0,0.0,209.0,0.0,200.0,188.0,0.0,124.0,382.0,477.0,494.0,0.0,1042.0,90.0,89.0,0.0,353.0,287.0
257.0,147.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1027.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,124.0,104.0,149.0,0.0,268.0,0.0,185.0,168.0,0.0,125.0,387.0,477.0,494.0,0.0,1041.0,79.0,86.0,0.0,347.0,293.0
260.0,144.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1027.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,110.0,91.0,131.0,0.0,217.0,0.0,157.0,220.0,0.0,130.0,387.0,477.0,494.0,0.0,1041.0,65.0,77.0,0.0,360.0,296.0
268.0,148.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1027.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,91.0,78.0,108.0,0.0,212.0,0.0,125.0,255.0,0.0,131.0,386.0,477.0,494.0,0.0,1041.0,54.0,57.0,0.0,363.0,298.0
280.0,151.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1028.0,1031.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,98.0,57.0,97.0,0.0,233.0,0.0,103.0,253.0,0.0,130.0,332.0,477.0,494.0,0.0,1040.0,41.0,39.0,0.0,361.0,294.0
280.0,151.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1028.0,1031.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,90.0,53.0,84.0,0.0,254.0,0.0,86.0,332.0,0.0,129.0,286.0,477.0,494.0,0.0,1040.0,37.0,31.0,0.0,367.0,291.0
283.0,152.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1028.0,1031.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,97.0,55.0,77.0,40.0,63.0,0.0,253.0,0.0,70.0,331.0,0.0,129.0,329.0,478.0,494.0,0.0,1039.0,32.0,26.0,0.0,366.0,264.0
284.0,152.0,36.0,0.0,29.0,0.0,5.0,0.0,0.0,455.0,437.0,1028.0,1032.0,0.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,102.0,135.0,54.0,26.0,48.0,0.0,294.0,0.0,54.0,348.0,0.0,131.0,392.0,478.0,494.0,0.0,1039.0,20.0,19.0,0.0,366.0,293.0
293.0,155.0,22.0,0.0,120.0,5.0,149.0,0.0,149.0,454.0,437.0,1028.0,1032.0,0.0,132.0,66.0,0.0,0.0,0.0,0.0,0.0,101.0,341.0,30.0,12.0,26.0,0.0,266.0,0.0,28.0,353.0,0.0,132.0,391.0,479.0,494.0,0.0,1039.0,9.0,10.0,0.0,364.0,307.0
293.0,155.0,14.0,0.0,124.0,132.0,188.0,0.0,190.0,454.0,438.0,1029.0,1032.0,0.0,155.0,78.0,0.0,0.0,0.0,0.0,0.0,99.0,387.0,22.0,17.0,22.0,0.0,340.0,0.0,25.0,353.0,0.0,132.0,388.0,479.0,494.0,0.0,1039.0,10.0,8.0,0.0,365.0,305.0
269.0,149.0,10.0,0.0,128.0,119.0,168.0,0.0,167.0,455.0,438.0,1029.0,1031.0,0.0,156.0,79.0,0.0,0.0,0.0,16.0,0.0,100.0,351.0,19.0,22.0,20.0,0.0,356.0,0.0,28.0,353.0,0.0,132.0,392.0,479.0,494.0,0.0,1039.0,14.0,12.0,0.0,366.0,304.0
248.0,143.0,17.0,0.0,115.0,4.0,133.0,0.0,132.0,456.0,438.0,1029.0,1031.0,0.0,155.0,79.0,0.0,0.0,0.0,59.0,0.0,99.0,291.0,24.0,7.0,18.0,0.0,322.0,0.0,20.0,352.0,0.0,132.0,388.0,478.0,494.0,0.0,1039.0,5.0,6.0,0.0,365.0,304.0
240.0,141.0,18.0,0.0,73.0,34.0,17.0,0.0,5.0,456.0,438.0,1028.0,1032.0,0.0,154.0,79.0,0.0,0.0,0.0,59.0,0.0,97.0,290.0,26.0,6.0,17.0,0.0,191.0,0.0,16.0,327.0,0.0,130.0,384.0,479.0,494.0,0.0,1039.0,4.0,4.0,0.0,362.0,302.0
241.0,140.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1028.0,1032.0,0.0,154.0,79.0,0.0,0.0,0.0,59.0,0.0,97.0,290.0,23.0,4.0,12.0,0.0,315.0,0.0,12.0,309.0,0.0,130.0,385.0,479.0,494.0,0.0,1039.0,4.0,4.0,0.0,362.0,289.0
244.0,142.0,6.0,0.0,43.0,0.0,0.0,0.0,0.0,458.0,437.0,1028.0,1031.0,1.0,155.0,78.0,0.0,0.0,0.0,139.0,0.0,103.0,290.0,9.0,2.0,4.0,0.0,328.0,0.0,4.0,349.0,0.0,129.0,390.0,479.0,494.0,0.0,1040.0,1.0,0.0,0.0,361.0,292.0
239.0,140.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,1028.0,1031.0,0.0,81.0,50.0,0.0,0.0,0.0,71.0,0.0,97.0,290.0,25.0,15.0,27.0,0.0,253.0,0.0,30.0,264.0,0.0,130.0,384.0,479.0,494.0,0.0,1040.0,11.0,9.0,0.0,362.0,289.0
279.0,152.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1027.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,98.0,382.0,27.0,28.0,37.0,0.0,239.0,0.0,51.0,316.0,0.0,130.0,384.0,479.0,494.0,0.0,1040.0,23.0,20.0,0.0,364.0,270.0
283.0,152.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,455.0,438.0,1027.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,391.0,25.0,31.0,33.0,0.0,336.0,0.0,52.0,340.0,0.0,128.0,404.0,479.0,494.0,0.0,1040.0,24.0,20.0,0.0,365.0,265.0
277.0,151.0,24.0,0.0,0.0,0.0,94.0,0.0,0.0,455.0,438.0,1027.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,392.0,34.0,42.0,47.0,0.0,300.0,0.0,69.0,338.0,0.0,129.0,395.0,479.0,494.0,0.0,1040.0,29.0,26.0,0.0,368.0,301.0
281.0,152.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1026.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,390.0,52.0,62.0,68.0,0.0,280.0,0.0,100.0,264.0,0.0,130.0,388.0,479.0,494.0,0.0,1040.0,43.0,35.0,0.0,368.0,292.0
285.0,153.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1026.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,390.0,66.0,74.0,82.0,0.0,264.0,0.0,108.0,249.0,0.0,130.0,383.0,479.0,494.0,0.0,1040.0,48.0,47.0,0.0,370.0,299.0
286.0,153.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1027.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,390.0,70.0,80.0,84.0,0.0,278.0,0.0,109.0,312.0,0.0,130.0,387.0,479.0,494.0,0.0,1041.0,51.0,51.0,0.0,373.0,278.0
287.0,153.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1029.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,391.0,67.0,93.0,90.0,0.0,294.0,0.0,115.0,341.0,0.0,130.0,387.0,479.0,494.0,0.0,1040.0,55.0,51.0,0.0,374.0,254.0
285.0,153.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1029.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,391.0,68.0,79.0,77.0,0.0,303.0,0.0,97.0,338.0,0.0,131.0,393.0,479.0,494.0,0.0,1040.0,46.0,46.0,0.0,373.0,276.0
286.0,153.0,36.0,0.0,26.0,0.0,0.0,0.0,0.0,456.0,437.0,1029.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,391.0,57.0,50.0,64.0,0.0,273.0,0.0,73.0,337.0,0.0,131.0,389.0,479.0,494.0,0.0,1040.0,33.0,35.0,0.0,376.0,267.0
286.0,153.0,29.0,0.0,34.0,0.0,55.0,0.0,43.0,456.0,437.0,1028.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,392.0,45.0,35.0,47.0,0.0,275.0,0.0,53.0,347.0,0.0,132.0,393.0,479.0,494.0,0.0,1040.0,22.0,22.0,0.0,376.0,298.0
263.0,147.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,403.0,1028.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,93.0,54.0,57.0,64.0,0.0,216.0,0.0,80.0,316.0,0.0,132.0,353.0,479.0,494.0,0.0,1040.0,37.0,33.0,0.0,372.0,284.0
212.0,131.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,436.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,79.0,61.0,71.0,0.0,237.0,0.0,83.0,29.0,0.0,132.0,354.0,479.0,494.0,0.0,1040.0,37.0,43.0,0.0,368.0,273.0
258.0,142.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,439.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,73.0,58.0,76.0,0.0,237.0,0.0,87.0,0.0,0.0,133.0,357.0,479.0,494.0,0.0,1040.0,37.0,39.0,0.0,373.0,265.0
265.0,148.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,439.0,1029.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,59.0,53.0,58.0,0.0,239.0,0.0,69.0,0.0,0.0,133.0,370.0,479.0,494.0,0.0,1040.0,31.0,31.0,0.0,373.0,252.0
276.0,149.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,439.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,48.0,51.0,47.0,0.0,277.0,0.0,57.0,0.0,0.0,133.0,389.0,479.0,494.0,0.0,1039.0,28.0,29.0,0.0,376.0,266.0
267.0,147.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,439.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,40.0,48.0,45.0,0.0,214.0,0.0,61.0,0.0,0.0,133.0,346.0,479.0,494.0,0.0,1040.0,28.0,30.0,0.0,382.0,282.0
287.0,152.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1028.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,25.0,25.0,30.0,0.0,272.0,0.0,35.0,0.0,0.0,133.0,344.0,479.0,494.0,0.0,1040.0,14.0,16.0,0.0,378.0,282.0
292.0,154.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1028.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,19.0,22.0,26.0,0.0,264.0,0.0,32.0,0.0,0.0,134.0,379.0,479.0,494.0,0.0,1040.0,13.0,12.0,0.0,377.0,298.0
292.0,154.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,46.0,34.0,51.0,0.0,249.0,0.0,58.0,0.0,0.0,133.0,369.0,479.0,494.0,0.0,1040.0,24.0,23.0,0.0,378.0,281.0
258.0,146.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1028.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,64.0,43.0,61.0,0.0,240.0,0.0,74.0,0.0,0.0,133.0,357.0,479.0,494.0,0.0,1040.0,30.0,32.0,0.0,375.0,298.0
170.0,116.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1029.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,83.0,57.0,67.0,0.0,173.0,0.0,83.0,0.0,0.0,132.0,318.0,479.0,494.0,0.0,1040.0,36.0,39.0,0.0,374.0,301.0
208.0,128.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,44.0,35.0,44.0,0.0,224.0,0.0,53.0,0.0,0.0,131.0,357.0,479.0,494.0,0.0,1040.0,23.0,23.0,0.0,320.0,259.0
116.0,94.0,16.0,0.0,26.0,0.0,0.0,0.0,0.0,456.0,437.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,28.0,19.0,30.0,0.0,276.0,0.0,33.0,0.0,0.0,130.0,340.0,479.0,494.0,0.0,1040.0,13.0,16.0,0.0,349.0,221.0
0.0,0.0,36.0,0.0,78.0,0.0,0.0,0.0,0.0,455.0,437.0,1028.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,46.0,19.0,23.0,0.0,296.0,0.0,25.0,0.0,0.0,130.0,373.0,479.0,494.0,0.0,1040.0,11.0,14.0,0.0,319.0,279.0
0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1028.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,52.0,18.0,62.0,0.0,325.0,0.0,39.0,0.0,0.0,130.0,369.0,479.0,494.0,0.0,1040.0,13.0,18.0,0.0,319.0,304.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1028.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,1.0,19.0,6.0,0.0,317.0,0.0,24.0,0.0,0.0,129.0,345.0,479.0,494.0,0.0,1040.0,13.0,16.0,0.0,371.0,277.0
0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1028.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,30.0,41.0,37.0,0.0,252.0,0.0,49.0,0.0,0.0,129.0,271.0,479.0,494.0,0.0,1039.0,24.0,19.0,0.0,374.0,264.0
0.0,0.0,39.0,0.0,52.0,0.0,0.0,0.0,0.0,455.0,438.0,1027.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,55.0,77.0,69.0,0.0,223.0,0.0,92.0,0.0,0.0,128.0,315.0,479.0,494.0,0.0,1040.0,41.0,39.0,0.0,371.0,177.0
0.0,0.0,77.0,0.0,4.0,0.0,0.0,0.0,0.0,456.0,438.0,1027.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,105.0,112.0,128.0,0.0,233.0,0.0,144.0,0.0,0.0,129.0,358.0,479.0,494.0,0.0,1040.0,64.0,62.0,0.0,367.0,237.0
0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,113.0,123.0,139.0,0.0,238.0,0.0,173.0,0.0,0.0,128.0,352.0,479.0,494.0,0.0,1040.0,75.0,81.0,0.0,365.0,244.0
0.0,0.0,69.0,51.0,0.0,0.0,64.0,0.0,6.0,456.0,437.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,91.0,78.0,106.0,7.0,321.0,0.0,135.0,0.0,0.0,131.0,397.0,479.0,495.0,0.0,1040.0,48.0,58.0,0.0,364.0,245.0
0.0,0.0,102.0,36.0,0.0,0.0,39.0,0.0,15.0,456.0,437.0,1028.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,128.0,112.0,152.0,26.0,276.0,0.0,181.0,0.0,0.0,131.0,381.0,479.0,495.0,0.0,1040.0,74.0,79.0,0.0,364.0,206.0
0.0,0.0,76.0,0.0,74.0,0.0,0.0,0.0,0.0,457.0,437.0,1028.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,96.0,71.0,107.0,0.0,307.0,0.0,115.0,0.0,0.0,131.0,394.0,479.0,495.0,0.0,1040.0,49.0,55.0,0.0,363.0,222.0
